"last_name","first_name","name","team","player_id","year","PC1","PC2","PC3","PC4","PC5"
"Brujan"," Vidal","Vidal Brujan","TB",660644,2021,1.9559994580955,2.70587668480716,9.72344021797259,1.90411157776782,-1.13493479475912
"Acuna Jr."," Ronald","Ronald Acuna Jr.","ATL",660670,2021,-4.34845708933391,-1.74640806270509,1.96214753996538,-0.988428366686781,-0.180481873122192
"Ruiz"," Keibert","Keibert Ruiz","WSH",660688,2021,-1.24026650403354,2.00882136377344,-0.891926107967083,3.01503642392218,1.14224782401736
"Tejeda"," Anderson","Anderson Tejeda","TEX",660731,2021,3.62068213016247,-0.921768918227156,9.52225696160972,-1.11972526409425,-1.01549844558976
"Sanchez"," Jesus","Jesus Sanchez","MIA",660821,2021,-1.82070027976309,-0.513500783310609,-0.762936166117457,-1.11921293736206,0.242534207103745
"Park"," Hoy","Hoy Park","PIT",660829,2021,-0.0584357051302726,0.0363679916718202,0.301535282088871,0.79076281506063,0.330636537782549
"Gutierrez"," Vladimir","Vladimir Gutierrez","CIN",661269,2021,6.22326677482138,0.753165078869762,-0.844621992834291,-0.591664496298137,-0.726519474951603
"Contreras"," William","William Contreras","ATL",661388,2021,-0.554482571080561,-0.930408567624656,-0.930591536894596,-1.54820992629459,-0.0852423889471643
"Varsho"," Daulton","Daulton Varsho","ARI",662139,2021,-1.0864294085813,0.020308774466185,0.675419540458118,0.402526154564136,0.571436977752073
"Jones"," Jahmai","Jahmai Jones","BAL",663330,2021,1.04548836800684,-0.616377982153776,1.43904056039254,2.74122267598946,-0.505196413906068
"Nootbaar"," Lars","Lars Nootbaar","STL",663457,2021,-0.395637894077799,0.361114886001091,0.792120472525853,0.511360073011794,0.242802786927391
"Nevin"," Tyler","Tyler Nevin","BAL",663527,2021,-1.90122066748777,-3.2590079109494,-0.978422459521514,2.91179340270744,-0.691623809153799
"Hoerner"," Nico","Nico Hoerner","CHC",663538,2021,-1.97314457443971,2.00642949517287,1.35171056754206,0.31426114114677,0.661116432744937
"Riley"," Austin","Austin Riley","ATL",663586,2021,-3.65906942611927,-0.498560768853781,-1.1162896241559,-1.38988421287328,-0.821535918196907
"Madrigal"," Nick","Nick Madrigal","CWS",663611,2021,-1.47844037624545,4.33909677950419,-0.31253673630392,0.327939813187945,0.264206723458286
"Larnach"," Trevor","Trevor Larnach","MIN",663616,2021,-0.887527592405747,-1.86089326758287,-0.631339066121073,-1.1617474663695,-0.173817099947246
"Mountcastle"," Ryan","Ryan Mountcastle","BAL",663624,2021,-2.7980057257778,-0.795923344856932,-0.384828687655325,-0.992815196745341,-0.889390849999041
"McKenna"," Ryan","Ryan McKenna","BAL",663630,2021,0.418892022016191,-0.847308290500075,0.308967529415727,-0.480071023383541,1.94016228801741
"Hayes"," Ke'Bryan","Ke'Bryan Hayes","PIT",663647,2021,-1.76945704862848,2.0812563478781,0.373108475287668,-1.36065103246639,-0.561825684623139
"Tucker"," Kyle","Kyle Tucker","HOU",663656,2021,-4.26748284802803,0.136857406879541,-0.0125696562556622,-1.00591940198643,0.0323980872025841
"Cameron"," Daz","Daz Cameron","DET",663662,2021,-0.736712811988656,-0.642466110304125,3.35190812999221,0.115750836857433,0.756320583328405
"India"," Jonathan","Jonathan India","CIN",663697,2021,-3.11239911650178,0.324327110005782,0.406032065979691,-0.977354946399144,-0.6954652578197
"Raleigh"," Cal","Cal Raleigh","SEA",663728,2021,-0.288962035628363,-1.61591145759925,-0.682185367370816,1.31313920149006,-0.258032034340452
"Neidert"," Nick","Nick Neidert","MIA",663734,2021,6.33870717894468,1.08808754567878,-0.0527170199971183,-0.624985860522527,-2.12844311793477
"Fortes"," Nick","Nick Fortes","MIA",663743,2021,-3.03561948496461,-2.0011541647597,0.623265137626036,1.96709976660959,0.161422394767416
"Grisham"," Trent","Trent Grisham","SD",663757,2021,-2.3034782214755,0.850792917146253,1.04408153897359,-0.336465006723529,-0.773363247683682
"Woodford"," Jake","Jake Woodford","STL",663765,2021,5.9005376215483,1.16336982931526,-1.1276579438636,-2.24772576694858,0.263040191669359
"Terry"," Curtis","Curtis Terry","TEX",663799,2021,1.5832868754677,-0.956463457561915,-0.405161695568523,4.69158664376264,-1.31786834094565
"Vierling"," Matt","Matt Vierling","PHI",663837,2021,-2.15997178759493,0.799131347766728,0.880417762116818,-0.749259322085021,2.09125108206406
"Rivas III"," Alfonso","Alfonso Rivas III","CHC",663845,2021,-0.759669484146782,0.623892887667693,-0.621842909773556,0.339748281168579,2.44692911678604
"Gonzalez"," Romy","Romy Gonzalez","CWS",663853,2021,0.333451307096546,-0.238624747117875,-0.353096435157223,-0.451495923597711,1.39254039561888
"Stephenson"," Tyler","Tyler Stephenson","CIN",663886,2021,-2.5371785115259,1.3701294092277,-1.16468521485115,-0.267044902520632,0.283850049761985
"Williams"," Luke","Luke Williams","PHI",663897,2021,0.23560551598174,1.84873832049658,1.45487198141039,0.636914326811715,0.486646638579254
"Rodgers"," Brendan","Brendan Rodgers","COL",663898,2021,-1.89271985320928,1.24874417398801,-1.14964636517565,-0.888345709907702,-0.373705459861316
"Blankenhorn"," Travis","Travis Blankenhorn","NYM",663905,2021,-0.738702017137078,-2.75041113157756,-1.17661502247357,0.841673620712768,0.497920245877954
"Paddack"," Chris","Chris Paddack","SD",663978,2021,7.10921956953486,-1.42481597174761,-0.0269633409618306,-2.41275445678876,0.608526216758164
"Lowe"," Nathaniel","Nathaniel Lowe","TEX",663993,2021,-2.71891288332861,1.36683275235925,-0.750339138307404,-2.32540652972665,-1.0449510154568
"Happ"," Ian","Ian Happ","CHC",664023,2021,-1.3221982277283,-0.464556176450414,0.307789288463647,-1.72670491294495,-0.45922081001668
"France"," Ty","Ty France","SEA",664034,2021,-3.27394661065475,1.41927651691367,-1.50059397579391,-0.387721469412523,-0.603398815599705
"Lowe"," Brandon","Brandon Lowe","TB",664040,2021,-3.12494271081676,-1.40703128249335,-0.40611682305348,-1.28658896809778,-1.13049381179611
"Bader"," Harrison","Harrison Bader","STL",664056,2021,-2.10301165143323,0.349448961385255,1.21580689537381,0.231227349396808,-1.33145446932809
"Stevenson"," Andrew","Andrew Stevenson","WSH",664057,2021,-0.036701084664712,0.125902606620908,0.412558507936118,-0.70296062173689,0.688353833593901
"Fletcher"," David","David Fletcher","LAA",664058,2021,-1.21798740918813,4.48230470367335,0.728492673063382,0.513306769030061,-0.584902006155726
"Haggerty"," Sam","Sam Haggerty","SEA",664059,2021,0.816687117830416,-0.401543183271288,4.76818861656317,-0.641006175498898,0.747534267930743
"Gonsolin"," Tony","Tony Gonsolin","LAD",664062,2021,4.53067895188931,0.586595472210241,-0.227654917527247,-1.97009141103948,-0.0253576785864903
"Kingery"," Scott","Scott Kingery","PHI",664068,2021,5.91552822875555,-4.10660266855701,0.522856893224506,1.4871958323239,-1.36340696220767
"Brubaker"," JT","JT Brubaker","PIT",664141,2021,5.46570020980192,2.04008116019137,-0.571398395290768,-1.17573386112745,-0.877969807385181
"Lucchesi"," Joey","Joey Lucchesi","NYM",664192,2021,7.30248538217309,-2.3431365461201,-0.304872953079799,-3.90775933869255,-1.57430936737588
"Moore"," Dylan","Dylan Moore","SEA",664238,2021,-1.84761873602723,-0.362365441364728,3.6957464025249,0.758866339111952,-1.72480882444557
"Garlick"," Kyle","Kyle Garlick","MIN",664247,2021,-1.35757775806348,-1.46865996933952,-0.269383265988963,0.251765280715818,0.296592229454776
"Florial"," Estevan","Estevan Florial","NYY",664314,2021,-1.71450614451245,-2.31032380859896,1.33242439312937,-2.1688797938749,2.16025888064861
"Lopez"," Alejo","Alejo Lopez","CIN",664670,2021,1.60827924966204,3.14802238266346,-0.717478495231211,-0.0817632114849782,2.07235974837454
"Straw"," Myles","Myles Straw","HOU",664702,2021,-3.16547414788009,2.98827527009005,2.06444408083827,-0.193309146563621,-0.106484051194097
"Isbel"," Kyle","Kyle Isbel","KC",664728,2021,-1.00506850032183,-0.0427064484223019,1.12891712851238,2.22083141695469,0.889687767827566
"Higgins"," P.J.","P.J. Higgins","CHC",664731,2021,3.65816836819472,0.974898683134919,-0.240202040734086,2.52907455757089,-1.82695522812251
"Bohm"," Alec","Alec Bohm","PHI",664761,2021,-1.94884935186399,0.879886518638265,-0.494257018725757,-1.63794393303837,0.278222435214451
"Wade Jr."," LaMonte","LaMonte Wade Jr.","SF",664774,2021,-2.35553122792859,-0.187669343018632,-0.0377044485026935,0.616486623369746,0.396441906169102
"Tom"," Ka'ai","Ka'ai Tom","PIT",664789,2021,0.375719263973413,-1.11887748043876,0.330964711433101,0.51908634700809,-0.641683387167201
"Mazeika"," Patrick","Patrick Mazeika","NYM",664850,2021,0.175113646181958,0.866285135858778,-0.691171191101694,2.48948116691385,-0.660585414591147
"Zavala"," Seby","Seby Zavala","CWS",664874,2021,2.15579703882669,-2.49821764745533,-0.489134428499203,-0.734414857260455,0.720991863021802
"Mendick"," Danny","Danny Mendick","CWS",664901,2021,0.0614067813965844,0.573636434630921,-0.524299005682003,1.69867710261618,0.128868655399603
"Brown"," Seth","Seth Brown","OAK",664913,2021,-1.85583874152133,-1.91422535820174,0.329042014299263,0.240535409239758,-1.23589422201917
"McCarthy"," Jake","Jake McCarthy","ARI",664983,2021,1.94071509776989,-0.995078278098427,4.01048790244553,-0.671185728123451,0.0768916983213002
"Walsh"," Jared","Jared Walsh","LAA",665120,2021,-2.74976754606123,0.761069134168,-1.16175082656584,-1.71617588118187,-0.749254806997397
"Maton"," Nick","Nick Maton","PHI",665155,2021,-0.778724909493261,-0.724676812439541,0.404239005882733,0.646005606757718,1.48149141358052
"Celestino"," Gilberto","Gilberto Celestino","MIN",665482,2021,1.06407502096473,-0.0235256561056248,-0.109203898487826,1.98414362789226,-0.811391342519728
"Tatis Jr."," Fernando","Fernando Tatis Jr.","SD",665487,2021,-3.75182375407678,-1.833630337797,1.67500744602679,-2.73902472090738,-1.35408432982113
"Guerrero Jr."," Vladimir","Vladimir Guerrero Jr.","TOR",665489,2021,-4.1165167275997,-0.592899640253048,-1.27505432182432,-2.4821937408125,-1.07668146947764
"Pache"," Cristian","Cristian Pache","ATL",665506,2021,3.62965450952575,-1.46831153743822,0.471023837588178,0.785746034494583,-1.19134971494497
"Marchan"," Rafael","Rafael Marchan","PHI",665561,2021,-0.276640893641716,2.29128252179316,-0.463402728829726,3.04271198950176,1.23720949034384
"Soto"," Juan","Juan Soto","WSH",665742,2021,-4.30523652236686,0.813277357349691,-0.944264718415665,-2.33026259765878,-0.887383536784916
"Taveras"," Leody","Leody Taveras","TEX",665750,2021,0.995088846681637,1.34609508894194,5.33239139039681,-0.967893432677803,0.162011516279386
"Rivero"," Sebastian","Sebastian Rivero","KC",665861,2021,1.2554481080741,-0.313425114698741,-0.65480666859529,2.02227464314497,0.699398172195966
"Chisholm Jr."," Jazz","Jazz Chisholm Jr.","MIA",665862,2021,-1.74585428015716,0.546570542149076,2.75536597167404,-1.92352825861831,-0.685568357306241
"Gimenez"," Andres","Andres Gimenez","CLE",665926,2021,-0.310758805889039,0.0888200338778894,3.5455636721364,-0.219014141662659,-0.459485479412592
"Anderson"," Ian","Ian Anderson","ATL",666120,2021,7.99325970891057,-1.14116760009993,-0.911304722223804,-3.11187910097801,-0.308817857394937
"Garrett"," Braxton","Braxton Garrett","MIA",666129,2021,2.8980794746882,2.61549240993428,-0.478957436727263,-0.0735998816045145,1.24100462848902
"Kirilloff"," Alex","Alex Kirilloff","MIN",666135,2021,-1.72146373903293,0.425282786462946,-0.725701709339198,-1.59818157002017,1.05851396073973
"Lee"," Khalil","Khalil Lee","NYM",666137,2021,3.40234316597578,-4.98300766072105,-0.0456964484546413,-1.69017136536046,1.60908255369204
"Lux"," Gavin","Gavin Lux","LAD",666158,2021,-1.94570368965184,0.602909368079267,0.132257997193608,-0.303173759550322,-0.383030140825993
"Moniak"," Mickey","Mickey Moniak","PHI",666160,2021,3.28707901044214,-1.131727304508,-0.00463113434375997,-0.519288849959558,0.235777263817153
"Rortvedt"," Ben","Ben Rortvedt","MIN",666163,2021,2.03479147157507,-0.272971104573134,-0.35404116879094,0.628178828653663,0.289508827959675
"Adell"," Jo","Jo Adell","LAA",666176,2021,0.296760428614763,0.29901758260364,1.27710299547158,-0.135444625883491,0.626685636421823
"Beer"," Seth","Seth Beer","ARI",666179,2021,-6.1059585066082,-2.7713277124163,-1.08334806932112,-0.174494646972447,8.89347958568018
"Bichette"," Bo","Bo Bichette","TOR",666182,2021,-3.56704258191325,1.56177735770372,0.812305213886527,-1.89297264631454,-0.954041487142745
"Carlson"," Dylan","Dylan Carlson","STL",666185,2021,-2.75813425272575,-0.0802917306551165,-0.622490282720911,-0.723246569975227,-0.182467678973099
"Kieboom"," Carter","Carter Kieboom","WSH",666198,2021,-0.560532633206358,0.0128487459831677,-0.710740007088936,-0.432614418930921,0.0529978606205396
"Luzardo"," Jesus","Jesus Luzardo","MIA",666200,2021,5.80321840128382,3.01858996896074,-1.10359527024828,0.342446475335222,-1.85076395287676
"Muller"," Kyle","Kyle Muller","ATL",666205,2021,6.88346343604074,-1.82532900370009,0.152804452537538,-2.64734247102755,-0.497718809522616
"Trammell"," Taylor","Taylor Trammell","SEA",666211,2021,1.17665231835161,-3.08789223926573,1.51974122536818,0.360406882806766,-0.44710983801588
"Welker"," Colton","Colton Welker","COL",666213,2021,-0.753480837977877,-0.693602772892388,-0.877841783253123,2.60199746011099,3.18804226561035
"Castro"," Rodolfo","Rodolfo Castro","PIT",666801,2021,0.363553847692474,-0.192054100862119,-0.499509275542866,-0.062691961780683,0.290996820699684
"Dalbec"," Bobby","Bobby Dalbec","BOS",666915,2021,-2.17641203744899,-2.34203700713252,-0.540987820482124,-1.76498926680416,-1.06521524254672
"Oliva"," Jared","Jared Oliva","PIT",666931,2021,2.05622131839348,0.877823078772047,4.0767490968329,0.303504621968854,-0.513548395279224
"Garcia"," Adolis","Adolis Garcia","TEX",666969,2021,-2.42981969712503,-0.633186937065414,1.07206751434802,-1.75689896964987,-1.49790767597495
"Gurriel Jr."," Lourdes","Lourdes Gurriel Jr.","TOR",666971,2021,-2.48084163750019,0.768537577634716,-1.1264591184773,-1.18803806574655,-0.357816225288722
"Rooker Jr."," Brent","Brent Rooker Jr.","MIN",667670,2021,-1.05619072089485,-1.98328700513351,-0.388793144504756,-0.0735241158924205,1.08542061869014
"Arozarena"," Randy","Randy Arozarena","TB",668227,2021,-2.56609886613299,-0.0819038161075778,1.55271782835848,-1.78979377241907,-1.54893367046194
"Barrera"," Tres","Tres Barrera","WSH",668663,2021,-0.522461711866882,0.865491025045184,-0.91984270545624,1.31161599221924,1.29898125784876
"Rogers"," Jake","Jake Rogers","DET",668670,2021,-0.57386826939456,-3.0314379514504,0.0667732451067398,1.01229498844312,1.67377522226971
"Gallen"," Zac","Zac Gallen","ARI",668678,2021,4.51874750283011,0.0844490078695313,-0.6179437585406,-1.5774313903563,1.44690559972326
"Henry"," Payton","Payton Henry","MIA",668721,2021,-0.377807409052879,-0.323457164852168,-1.56870238147912,-0.187773527295417,1.6839363276272
"Baddoo"," Akil","Akil Baddoo","DET",668731,2021,-2.32477700578767,-0.148617506233999,1.77300487939535,-1.16335615072994,-0.503668594120496
"Knizner"," Andrew","Andrew Knizner","STL",668800,2021,0.259618620127943,0.683655938081587,-0.820176815034501,1.07233976967375,-0.0776280203869584
"Reynolds"," Bryan","Bryan Reynolds","PIT",668804,2021,-3.97494071781662,0.132494293662048,-0.52689775917097,-1.2483196759934,-0.308567052169661
"Kranick"," Max","Max Kranick","PIT",668820,2021,8.53214793489574,3.12393340046385,-1.27493403511728,-1.44233541904979,-2.22332422937555
"Rojas"," Josh","Josh Rojas","ARI",668942,2021,-2.1905676431774,1.43517632882858,0.0359886665639389,-1.21833816954888,0.301257471265729
"Marsh"," Brandon","Brandon Marsh","LAA",669016,2021,-1.54089000015874,-0.606423254328407,1.00224289534337,-1.97451835677968,2.27368590918854
"Wilson"," Bryse","Bryse Wilson","PIT",669060,2021,6.1852880287325,1.16438046066761,-0.814160547371692,-0.396924954052693,-0.409478132957819
"Campusano"," Luis","Luis Campusano","SD",669134,2021,2.01866787722443,-1.58125752555594,-0.51386141350698,1.67812668256761,-0.343499399087278
"Burnes"," Corbin","Corbin Burnes","MIL",669203,2021,4.41635959527127,2.67046981529948,-1.38496355009442,-0.893618921809714,0.917681738057864
"Murphy"," Sean","Sean Murphy","OAK",669221,2021,-1.8766610524638,-0.498436702711267,-1.26805950615374,-0.343269768498177,-1.03671525184117
"Senzel"," Nick","Nick Senzel","CIN",669222,2021,-1.85270981094147,1.69040359471403,1.43030170395412,0.313630502335178,0.986101073117145
"Edman"," Tommy","Tommy Edman","STL",669242,2021,-2.78988389612976,2.71638256021521,2.09695311054176,-0.753516310412139,-1.02975684286916
"Solak"," Nick","Nick Solak","TEX",669256,2021,-1.19349080994326,1.37199879172892,0.740118766654977,-0.825670673904605,-0.901777265670305
"Smith"," Will","Will Smith","LAD",669257,2021,-3.67370555327801,-0.336671732855134,-0.605288886812178,0.110885385039391,-0.415943835901107
"Johnson"," Daniel","Daniel Johnson","CLE",669288,2021,0.10903710613744,-2.88109627960886,0.890444879692669,0.680936851275749,0.680817747840164
"Espinal"," Santiago","Santiago Espinal","TOR",669289,2021,-1.22159623394012,2.23318054141867,0.759632170165914,1.7059439898094,1.49575449205034
"Hiura"," Keston","Keston Hiura","MIL",669374,2021,0.533975737033836,-3.60934169776123,0.943684134411381,-0.408145064363861,-0.263934635649453
"Burger"," Jake","Jake Burger","CWS",669394,2021,-0.829975051221352,-1.59325325822319,-0.601667176297904,-1.50779371278135,1.83123547343311
"Rogers"," Trevor","Trevor Rogers","MIA",669432,2021,7.44351038727381,-0.702620097033855,-0.660868293797081,-1.97243939901259,-0.627181947472775
"Long"," Sammy","Sammy Long","SF",669674,2021,4.91801128353106,1.52014412827531,-0.327279863272049,-0.206229634506496,1.70930386277107
"Hays"," Austin","Austin Hays","BAL",669720,2021,-1.51579828516523,0.557436245486483,-0.110118785972387,-0.435392187505424,-0.546043118860535
"White"," Mitch","Mitch White","LAD",669952,2021,7.52005003346723,-2.28098888885775,0.151987483322711,-1.93310236662062,-2.63123885524663
"Lopez"," Nicky","Nicky Lopez","KC",670032,2021,-1.33978300950193,3.59431951713853,1.43961738566369,-1.02350553302554,-0.054958684542052
"Raley"," Luke","Luke Raley","LAD",670042,2021,1.13319961768018,-1.85722329370161,0.376675171962397,-0.927824333839967,0.516232806641131
"Heath"," Nick","Nick Heath","ARI",670084,2021,1.12510591330028,-0.347317926861989,2.07792963024522,1.122527650192,1.04855581778333
"Short"," Zack","Zack Short","DET",670097,2021,-0.820859760430701,-1.72315773704797,0.463228679531725,2.11876166890563,-1.07322742193134
"Rojas"," Jose","Jose Rojas","LAA",670351,2021,-0.823948220523182,-1.01146226559554,0.331071749030123,0.91647226453468,0.217240238160009
"Young"," Andrew","Andrew Young","ARI",670370,2021,-1.10146205753631,-3.38644100514042,-0.236967993400503,-1.84250601095316,0.975171978667754
"Alvarez"," Yordan","Yordan Alvarez","HOU",670541,2021,-3.65835432874885,-0.173966420797026,-1.50598282150822,-1.45355401265803,-0.914879111347128
"Paredes"," Isaac","Isaac Paredes","DET",670623,2021,-1.49472974351536,0.877447900396948,-0.932598534051296,3.34088453389531,0.271752134413603
"Brosseau"," Mike","Mike Brosseau","TB",670712,2021,-1.02237253325247,-0.85614334565926,0.27593435375314,1.15539126235062,-0.452383122243222
"Walls"," Taylor","Taylor Walls","TB",670764,2021,-0.179652313839645,0.645069624977055,1.3737257708796,-0.204779918820694,1.89615777326446
"Gonzalez"," Luis","Luis Gonzalez","CWS",670768,2021,-2.07957857558357,-0.840759494907498,-0.913062302961597,0.160168516678511,2.22305890272404
"Friedl Jr."," TJ","TJ Friedl Jr.","CIN",670770,2021,-1.65787344623195,-0.204892866208627,-0.619450493366977,3.51001729174579,-0.921291154420866
"Oviedo"," Johan","Johan Oviedo","STL",670912,2021,4.59320091597222,1.77087241454893,-0.963214001043701,-2.61586852718646,-0.493162321862632
"Garcia"," Luis","Luis Garcia","WSH",671277,2021,-0.113328068405155,1.28988607069246,-0.484133763042812,-0.219179611185287,0.602402574166313
"Kelenic"," Jarred","Jarred Kelenic","SEA",672284,2021,-1.35716734452264,-0.0943940927897079,0.485160781708761,-0.521383649810196,-0.950743844972321
"Kirk"," Alejandro","Alejandro Kirk","TOR",672386,2021,-1.97215275295886,0.48302568312132,-1.63026569647525,0.369487850374774,-0.0203386360051804
"Perdomo"," Geraldo","Geraldo Perdomo","ARI",672695,2021,-0.621357289424482,-0.757663253257218,-0.481881622741224,1.02193651546602,1.5606737861691
"Devers"," Jose","Jose Devers","MIA",672701,2021,-0.800818559952177,1.48036796678462,-0.167775946778018,1.98825150474143,0.938249017326295
"Marcano"," Tucupita","Tucupita Marcano","SD",672779,2021,0.809719381763774,2.89705641163994,0.285775150761504,0.158363011213202,0.877504602714781
"Robert"," Luis","Luis Robert","CWS",673357,2021,-3.11152454082045,-0.503521375527293,0.278778578929335,-0.714968974973175,0.561879360973938
"Akiyama"," Shogo","Shogo Akiyama","CIN",673451,2021,0.244216065861653,1.72385620024725,0.901930225745673,0.0769337251108885,0.49406099147464
"Kim"," Ha-Seong","Ha-Seong Kim","SD",673490,2021,-0.854968292863786,0.739450278425054,1.14570169860944,1.13912521036123,-0.823517529856946
"Miller"," Brian","Brian Miller","MIA",675649,2021,0.633142246037535,2.20034425641385,-0.572928973286563,2.88442389530188,2.5958382044402
"Smith"," Kevin","Kevin Smith","TOR",675656,2021,0.749097053183827,-4.14100190938945,-0.031248226816889,4.75945594060939,-2.52400442196258
"Clement"," Ernie","Ernie Clement","CLE",676391,2021,-0.00610076419807479,1.96988808420589,0.0403259564563419,1.86587050971454,1.57706087963757
"Barrero"," Jose","Jose Barrero","CIN",676480,2021,0.590891223173803,-1.30863092904605,1.48849824416932,1.2453657869097,-0.777856718305321
"Reks"," Zach","Zach Reks","LAD",676646,2021,3.46762874851042,-2.50620947686823,-0.250492726885371,-0.00851261589660619,0.509954205370435
"Meyers"," Jake","Jake Meyers","HOU",676694,2021,-1.00672777940736,-0.114481669252433,0.947671304475947,-0.946619708166568,1.82074824368127
"Trejo"," Alan","Alan Trejo","COL",676701,2021,-0.656792833697,0.333590474295462,-0.98011877293144,0.0346982696737071,1.93107932701924
"McCormick"," Chas","Chas McCormick","HOU",676801,2021,-2.10430711147597,-1.71729362658952,0.375988095015385,-0.937356399248006,0.235696915663157
"Peacock"," Matt","Matt Peacock","ARI",676840,2021,2.7022876332778,1.58109058463715,3.35698180975581,-1.83648221968232,0.275530043747832
"Franco"," Wander","Wander Franco","TB",677551,2021,-2.63322289142864,1.8281072413099,-0.401649267785427,0.463592077199385,0.275659922549498
"Weathers"," Ryan","Ryan Weathers","SD",677960,2021,3.73320443511484,1.33019271636389,-1.54452859311236,-1.08182186049949,-0.480477474850093
"Gray"," Josiah","Josiah Gray","LAD",680686,2021,5.89523164278942,-1.38794280434434,-0.184096649882384,-2.13480302808228,1.49175913896903
"Duran"," Jarren","Jarren Duran","BOS",680776,2021,-0.315973402087533,-0.363322901499627,1.4754908130617,-0.581939681027141,0.715505309533409
"Jeffers"," Ryan","Ryan Jeffers","MIN",680777,2021,-0.53576870489994,-1.41637919584039,-0.863795409542946,-0.532253194644923,0.143311619692692
"Miller"," Owen","Owen Miller","CLE",680911,2021,-0.352627998498011,0.868786325230144,0.327915980588284,-0.780790953866281,0.0654522875730274
"Vaughn"," Andrew","Andrew Vaughn","CWS",683734,2021,-2.2172880274065,0.207692896859693,-1.14242682210772,-0.982980581996829,-0.826979751054407
