"last_name","first_name","name","team","player_id","year","Age","HR.","BB.","AVG","SLG","OBP","RBI.PA","CSSB.","SB.","DPTP.","HBP.","IBB.","SacBunt.","SacFly.","Sac.","Walkoff","SweetSpot.","Barrel.","SolidContact.","Flare.Burner.","Under.","Topped.","Poor.Weak.","HardHit.","HPto1B","SprintSpeed"
"Escobar"," Eduardo","Eduardo Escobar","ARI",500871,2021,0.934608526,0.995083566,0.095667179,0.610443336,0.940523473,0.475395871,1.146441714,-0.557137447,-0.484776856,-0.759189743,-0.638624169,0.110644888,-0.702738134,1.1501875,-0.46274096,-0.460692573,0.799739827,0.524533411,0.185145217,0.194223036,1.016876046,-1.015408066,-0.32888818,0.055578968,-0.747004748,0.379893247
"Adrianza"," Ehire","Ehire Adrianza","ATL",501303,2021,0.934608526,0.008485748,0.575806877,0.531260043,0.44698653,0.598609814,0.826750714,-0.629532178,-0.57571644,0.184433788,-0.086867293,-0.540844416,-0.090934086,0.606581017,-0.067953686,1.137539481,0.587262148,-0.657294517,0.236510121,0.993162415,0.169522215,-0.772877457,0.058537227,-0.071063225,-0.450757019,0.094681086
"Lagares"," Juan","Juan Lagares","LAA",501571,2021,0.934608526,-0.329267511,-0.936633172,0.386090672,0.245401018,-0.095868772,0.477912541,-0.154545786,-0.376829656,0.407971811,-0.541635962,-0.540844416,1.255034821,-0.589353245,-0.15491962,1.137539481,0.45306572,0.098300388,0.441969736,0.28743263,-0.322152231,0.061427834,-0.165308564,0.720450478,-0.38492419,0.836232705
"Almonte"," Abraham","Abraham Almonte","ATL",501659,2021,0.934608526,0.273120649,1.752149137,0.12214636,0.433084081,0.665817419,0.327945798,-0.159391998,-0.280430088,-0.299248599,-0.755223947,-0.540844416,-0.702738134,1.1501875,-0.371332058,-0.460692573,0.173489827,0.19517153,0.005368053,0.340695255,0.117216422,0.032324161,-0.466639436,0.601723422,-0.549506262,0.608062976
"Davis"," Khris","Khris Davis","OAK",501981,2021,1.483231974,0.089799194,0.287723058,-0.009825796,0.182839997,0.004942636,-0.081550326,-0.629532178,-0.57571644,0.048996048,-0.755223947,-0.540844416,-0.702738134,1.1501875,-0.103996595,-0.460692573,-0.083719994,0.931392206,1.084031034,0.207538692,-0.081545587,-0.540048074,-0.30305982,0.902498629,1.260896529,-0.646870533
"Gibson"," Kyle","Kyle Gibson","TEX",502043,2021,1.483231974,0.302429102,-1.824891613,-0.907236455,-0.665209399,-1.552033547,-0.494983889,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.252828263,-0.460692573,-2.331510171,-0.231061494,-1.38148435,-1.563443597,-1.995937576,2.622551056,0.945310936,-1.092115901,1.162147286,-1.160252423
"Pham"," Tommy","Tommy Pham","SD",502054,2021,1.20892025,0.180670473,1.512079288,0.293710162,0.321864488,0.766628826,-0.088919894,0.798216067,0.679722727,0.131554773,-0.257232699,0.584029202,-0.702738134,1.1501875,-0.339335641,-0.460692573,0.497797863,0.737649923,0.878571418,0.061066473,-0.615064666,0.34276334,-0.509686704,1.076631644,-0.088676461,0.608062976
"Martinez"," J.D.","J.D. Martinez","BOS",502110,2021,1.483231974,0.91629535,0.263716073,1.04595145,1.260279802,0.867440234,1.26232617,-0.629532178,-0.57571644,0.733053781,-0.4247353,3.053579329,-0.702738134,1.1501875,-0.322243861,1.137539481,1.124047862,1.222005631,1.392220457,0.274116974,0.117216422,-0.869889701,-0.552733971,1.203273836,0.372153341,-0.361658372
"Espino"," Paolo","Paolo Espino","WSH",502179,2021,1.483231974,-1.143454263,-1.824891613,-0.524517203,-1.179600016,-1.339209465,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,1.553977559,-0.460692573,0.274137149,-0.114816124,-1.38148435,1.539104323,-1.933170625,-0.501243176,1.616848309,-0.917982886,2.281305375,-2.072931338
"Reddick"," Josh","Josh Reddick","ARI",502210,2021,1.483231974,-0.588081855,-0.912626187,0.676429414,0.238449793,0.150559113,0.805936298,-0.629532178,-0.57571644,0.442262857,-0.755223947,-0.540844416,-0.702738134,1.1501875,-0.357437616,1.137539481,1.079315719,-0.715417202,0.313557476,1.392632104,0.682118977,-0.869889701,-0.423592169,-0.126469184,-0.121592875,-0.247573507
"Freeman"," Mike","Mike Freeman","CIN",502273,2021,1.483231974,-1.143454263,0.023646224,-0.273770107,-1.047526749,-0.107070039,-0.897816611,0.969579392,0.42865596,-0.102927906,0.319287877,0.136027589,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.005438744,-1.19977291,-1.38148435,1.206212916,0.431051175,-0.462438279,0.325430285,-1.258333778,-0.648255505,0.608062976
"Dyson"," Jarrod","Jarrod Dyson","KC",502481,2021,2.306167148,-1.143454263,-0.216423625,0.00337142,-0.33155062,-0.185478912,-0.486197275,4.746083706,3.926050097,-0.648166269,-0.755223947,-0.540844416,1.132674011,-0.480631948,0.106213436,-0.460692573,-0.072536958,-1.025404855,0.082415409,-0.125352715,-1.431035022,1.380794342,0.523447715,-0.506395761,-1.010336063,0.608062976
"Anderson"," Chase","Chase Anderson","PHI",502624,2021,1.483231974,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,4.342154593,-0.460692573,-0.654054815,-1.19977291,-1.38148435,0.43390485,-2.518995496,-1.985530498,4.604328671,-1.685751178,0.010072783,-0.002291049
"Goldschmidt"," Paul","Paul Goldschmidt","STL",502671,2021,1.483231974,1.012182788,0.551799892,1.151529175,1.232474904,1.046660514,1.059096064,0.029766224,0.252469824,0.160482547,-0.343776124,0.512067591,-0.702738134,1.1501875,-0.334055519,2.735771535,0.676726434,1.435122142,0.750159159,0.607008382,0.138138739,-0.811682355,-0.630219053,1.329916029,0.075905611,-0.304615939
"Gonzalez"," Marwin","Marwin Gonzalez","BOS",503556,2021,0.934608526,-0.383841635,-0.264437595,-0.102206305,-0.227282252,0.027345171,-0.013093617,0.179832941,0.034300274,0.58485837,1.292298641,-0.540844416,0.520869963,0.062974534,-0.353244524,-0.460692573,-0.038987851,-0.327932635,-0.097361754,0.43390485,-0.269846439,0.294257218,-0.216965285,0.039748694,-0.220342118,0.037638654
"Darvish"," Yu","Yu Darvish","SD",506433,2021,1.757543699,-1.143454263,-1.824891613,-1.48791394,-1.422892875,-1.820863968,-1.447133947,-0.629532178,-0.57571644,1.084874,0.514653682,-0.540844416,1.74447806,-1.024238431,-0.089579441,-0.460692573,-0.754702137,-1.19977291,-0.508280985,0.314063943,-2.16331611,2.156892288,0.41152482,0.324693626,2.972550077,-2.586313228
"Leon"," Sandy","Sandy Leon","MIA",506702,2021,0.934608526,-0.313145021,-0.504507444,-0.313361754,-0.48447756,-0.398302994,-0.554493266,-0.629532178,-0.57571644,-0.505676926,0.19718431,-0.540844416,0.113000596,0.425378857,-0.192301741,-0.460692573,0.06165947,-0.792914115,-0.097361754,0.43390485,1.519011649,-0.772877457,-0.406373262,-0.585547131,1.030481629,-1.730676745
"Sanchez"," Adrian","Adrian Sanchez","WSH",506703,2021,0.660296801,-1.143454263,0.071660194,0.663232199,-0.157770006,0.497798406,-1.287398254,-0.629532178,-0.57571644,2.193837209,-0.755223947,0.118891586,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.206733387,-1.19977291,-0.559645889,-0.751188562,0.514740442,0.556190275,0.334039739,-1.139606723,0.372153341,-0.532785668
"Altuve"," Jose","Jose Altuve","HOU",514888,2021,0.660296801,1.019356278,0.503785922,0.940373726,1.05869429,0.878641501,0.599883333,-0.170486751,-0.215319012,-0.215733366,-0.343169256,1.071087886,-0.35313582,0.839555223,-0.267146614,2.735771535,0.117574649,0.040177703,0.210827669,0.247485661,0.556585076,-0.481840728,-0.242793645,0.087239516,-1.142001721,0.722147841
"Hernandez"," Cesar","Cesar Hernandez","CLE",514917,2021,0.660296801,0.401357936,0.407757983,0.333301809,0.342718161,0.408188266,0.107209902,-0.490727765,-0.488535955,0.031304929,-0.207003584,0.579997396,-0.702738134,1.1501875,-0.394037407,1.137539481,0.195855899,0.117674616,-0.097361754,0.047750817,-0.081545587,0.323360891,-0.285840913,-0.047317814,-1.076168892,1.121444866
"Segura"," Jean","Jean Segura","PHI",516416,2021,0.660296801,-0.001375201,-0.168409655,1.098740313,0.690279389,0.845037699,0.204644878,0.200953462,0.206702577,0.707308726,0.3533994,1.725205339,-0.213294895,0.715302313,-0.30118378,5.932235643,0.028110363,-0.056693439,0.005368053,0.087697786,-0.479069607,0.633800069,-0.191136924,0.285117941,-0.779921163,0.322850815
"Castro"," Starlin","Starlin Castro","WSH",516770,2021,0.660296801,-0.744115032,-0.024367746,1.006359804,0.266254691,0.677018686,0.352594769,-0.510996455,-0.57571644,0.016983498,-0.755223947,0.154077507,-0.702738134,1.1501875,-0.239209617,-0.460692573,0.341235363,-0.15356458,0.313557476,0.833374539,-0.479069607,0.391269461,-0.509686704,0.498826641,0.14173844,-0.361658372
"Marte"," Starling","Starling Marte","OAK",516782,2021,1.20892025,-0.066008018,0.143681149,1.362684624,0.843206329,1.237082061,0.249222744,3.165385313,3.425187902,-0.337279615,0.970940535,0.730354226,0.113000596,0.425378857,-0.371577572,2.735771535,0.195855899,0.427662269,-0.277138918,0.513798787,-0.907977101,0.594995172,-0.148089657,0.459250956,-1.142001721,0.95031757
"Bumgarner"," Madison","Madison Bumgarner","ARI",518516,2021,0.934608526,-1.143454263,2.328316775,-1.369139,-1.450697773,-0.028661167,-0.671223201,-0.629532178,-0.57571644,-1.071443357,0.58791585,-0.540844416,0.928739329,-0.299429788,0.803314514,-0.460692573,1.716748755,0.292042671,-1.38148435,0.18090738,1.508550491,-1.704194993,0.549276076,-0.846746653,3.071299321,-2.643355661
"Culberson"," Charlie","Charlie Culberson","TEX",518586,2021,0.934608526,-0.294656344,-0.312451564,0.478471181,0.307962039,0.228967986,-0.209953734,0.747047206,0.937340658,-0.377405987,-0.239775444,0.286443591,1.255034821,-0.589353245,-0.083514639,-0.460692573,0.53134697,-0.579797603,-0.020314398,0.713533632,-0.290768755,0.158440078,-0.044776215,-0.316432473,-0.944503235,0.779190273
"d'Arnaud"," Travis","Travis d'Arnaud","ATL",518595,2021,0.934608526,0.260920475,-0.048374731,0.174935222,0.35662061,0.139357846,0.425462469,-0.629532178,-0.57571644,0.842417269,-0.145239085,-0.540844416,-0.702738134,1.1501875,-0.4017835,-0.460692573,0.251771077,0.156423073,-0.225774014,0.926584133,-0.384919181,0.080830283,-0.449420529,0.7679413,0.43798617,-0.190531075
"Donaldson"," Josh","Josh Donaldson","MIN",518626,2021,2.031855423,1.242095071,1.440058333,0.531260043,0.961377146,0.901044036,0.799756052,-0.629532178,-0.57571644,1.679394777,-0.240724683,0.225613592,-0.702738134,1.1501875,-0.167519755,-0.460692573,-0.072536958,2.171342819,-0.148726658,-0.43161281,0.075371789,-0.045285633,-0.630219053,1.496133906,0.865899557,-1.274337287
"Freeman"," Freddie","Freddie Freeman","ATL",518692,2021,0.934608526,1.022960969,1.103960545,1.230712468,1.156011434,1.360296004,0.541078649,-0.081155788,-0.074734531,-0.023832525,0.04872734,5.867247102,-0.702738134,1.1501875,-0.435435851,1.137539481,0.710275541,1.028263347,0.441969736,1.272791197,-0.426763815,-0.627359093,-0.552733971,0.965819725,-0.483673433,0.151723519
"Grandal"," Yasmani","Yasmani Grandal","CWS",518735,2021,1.20892025,2.313191594,3.744728884,0.438879534,1.274182251,1.651528959,1.442641447,-0.629532178,-0.57571644,2.000729234,-0.196477784,-0.540844416,-0.294868768,0.787783177,-0.138886147,1.137539481,0.184672863,1.376999457,0.90425387,0.513798787,-0.301229914,-0.423633382,-0.561343425,1.535709591,1.688809916,-1.84476161
"Heyward"," Jason","Jason Heyward","CHC",518792,2021,0.934608526,-0.10492504,-0.000360761,0.095751929,0.071620404,0.094552776,-0.135230312,0.197042181,0.289543677,-0.363797408,-0.161655047,0.144933797,-0.702738134,-1.024238431,-0.500468685,2.735771535,-0.374478922,-0.289184178,0.544699544,-0.285140591,-0.217540647,0.798720883,-0.440811076,0.680874793,-0.352007776,0.037638654
"Kelly"," Merrill","Merrill Kelly","ARI",518876,2021,1.20892025,-1.143454263,-0.168409655,-1.883830408,-1.749600429,-1.686448757,-1.465602378,-0.629532178,-0.57571644,0.144352616,-0.755223947,-0.540844416,1.74447806,-1.024238431,2.226985805,-0.460692573,-2.208496778,-1.19977291,-1.38148435,-1.909650661,-1.357806913,0.391269461,3.046017588,-1.503703026,1.919224817,-1.787719177
"Kozma"," Pete","Pete Kozma","OAK",518902,2021,1.20892025,-1.143454263,0.167688134,-1.527505587,-1.707893082,-1.171190452,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-1.850639636,-1.19977291,-1.38148435,2.817407329,1.968841461,-1.81090846,-0.776579762,-0.411414117,0.010072783,-0.002291049
"LeMahieu"," DJ","DJ LeMahieu","NYY",518934,2021,1.20892025,-0.441098857,0.767862756,0.80840157,0.175888772,0.867440234,-0.155631445,-0.284770116,-0.286998202,0.460011518,-0.343776124,0.424324923,-0.702738134,1.1501875,-0.334055519,-0.460692573,0.274137149,-0.482926462,0.390604832,0.89995282,-0.646448141,0.662903742,-0.552733971,0.7679413,0.207571269,-0.133488643
"Lucroy"," Jonathan","Jonathan Lucroy","WSH",518960,2021,1.757543699,-1.143454263,1.296016424,1.441867918,0.217596119,1.337893469,0.757300416,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.482092564,-0.460692573,0.743824648,-1.19977291,3.446816609,-0.391665842,0.755347085,-0.772877457,-0.234184192,0.791686711,0.898815971,-0.932082694
"Moore"," Matt","Matt Moore","PHI",519043,2021,0.934608526,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,1.74447806,-1.024238431,0.629476748,-0.460692573,-1.850639636,-1.19977291,-1.38148435,-0.990870375,-2.518995496,2.34121555,1.685723937,-1.543278711,0.010072783,-0.002291049
"Moreland"," Mitch","Mitch Moreland","OAK",519048,2021,2.031855423,0.687577041,-0.120395685,0.267315731,0.544303673,0.161760381,0.53367821,-0.629532178,-0.57571644,0.17620751,-0.200912273,-0.540844416,-0.702738134,1.1501875,-0.231434056,2.735771535,0.084025542,0.582656096,1.135395938,-0.365034529,0.127677581,0.255452321,-0.681875773,1.100377055,0.405069755,-1.331379719
"Moustakas"," Mike","Mike Moustakas","CIN",519058,2021,1.20892025,0.231320059,0.263716073,0.016568635,0.245401018,0.116955311,0.293082053,-0.629532178,-0.57571644,0.80207827,-0.077133934,-0.540844416,-0.702738134,1.1501875,-0.17135836,-0.460692573,-0.17318428,-0.095441895,0.441969736,-0.231877966,1.362094273,-0.637060317,-0.466639436,-0.18979028,0.66840107,-0.875040262
"Rizzo"," Anthony","Anthony Rizzo","CHC",519203,2021,0.934608526,0.716371509,0.335737028,0.544457258,0.718084287,0.811433896,0.275538577,-0.079773012,-0.05777609,0.656653693,2.033656669,0.61735879,-0.702738134,1.1501875,-0.304297593,1.137539481,0.06165947,0.292042671,0.056732957,0.487167475,0.483356967,-0.336322363,-0.526905611,0.577978011,0.306320512,-0.875040262
"Romine"," Austin","Austin Romine","CHC",519222,2021,1.20892025,-0.44461063,-1.056668096,0.135343576,-0.25508715,-0.331095389,-0.220472899,-0.629532178,-0.57571644,2.738050665,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.799434279,-0.172938809,-1.38148435,-0.444928467,0.504279284,0.886031902,-0.552733971,0.031833557,0.66840107,-1.046167558
"Sogard"," Eric","Eric Sogard","CHC",519299,2021,1.757543699,-0.895344092,-0.624542368,0.557654474,-0.157770006,0.128156578,-0.494983889,0.439681403,0.431613475,0.619160501,-0.755223947,0.501538471,-0.702738134,1.1501875,-0.249369702,-0.460692573,-0.352112851,-1.064153311,-0.662375696,-0.151984028,0.891342145,0.313659667,-0.225574738,-1.495787889,-0.286174947,-0.646870533
"Souza Jr."," Steven","Steven Souza Jr.","LAD",519306,2021,0.934608526,0.127170486,-0.480500459,-0.722475437,-0.02569674,-0.555120739,-0.167682322,-0.629532178,-0.57571644,2.391733032,1.18486691,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.665543398,-0.172938809,-0.020314398,-1.496865315,1.885152193,0.371867013,-0.776579762,-0.173960006,-0.319091361,0.265808383
"Stanton"," Giancarlo","Giancarlo Stanton","NYY",519317,2021,0.934608526,1.734137109,0.791869741,0.874387648,1.246377353,0.923446571,1.485784221,-0.629532178,-0.57571644,1.393523357,-0.393341728,-0.06268713,-0.702738134,1.1501875,-0.383375898,2.735771535,0.195855899,1.841980937,1.44358536,-0.538138061,-0.437224973,-0.093791755,-0.561343425,1.781078839,1.293812944,-1.160252423
"Vogt"," Stephen","Stephen Vogt","ARI",519390,2021,2.306167148,0.254232961,0.791869741,-0.154995167,-0.02569674,0.116955311,0.258634871,-0.629532178,-0.57571644,-0.527229901,-0.755223947,0.415470162,0.520869963,0.062974534,-0.310561897,-0.460692573,0.13994072,-0.211687265,1.084031034,0.780111914,1.173793422,-1.267639898,-0.552733971,0.166390886,-0.220342118,-0.304615939
"Galvis"," Freddy","Freddy Galvis","BAL",520471,2021,0.934608526,0.505502603,-0.168409655,0.465273965,0.488693877,0.307376858,0.189524998,-0.513948634,-0.430524667,-0.108369007,0.131111948,0.214505501,0.276148343,0.280417127,-0.213680512,-0.460692573,0.45306572,-0.250435722,0.416287284,-0.032143121,0.828575194,-0.326621139,-0.354716541,-0.166044869,-0.088676461,-0.532785668
"Perez"," Salvador","Salvador Perez","KC",521692,2021,0.660296801,2.10278707,-0.816598247,0.874387648,1.441011641,0.497798406,1.7690571,-0.564735213,-0.494320889,0.218869119,0.610133204,4.422883614,-0.702738134,1.1501875,-0.364535391,4.334003589,0.363601434,1.958226307,0.827206515,0.327379599,-0.165234855,-0.714670112,-0.526905611,1.773163702,0.536735413,-0.361658372
"Flores"," Wilmer","Wilmer Flores","SF",527038,2021,0.385985077,0.796779967,0.431764968,0.729218277,0.766742859,0.710622489,0.583009379,-0.536307242,-0.458610724,0.544408857,-0.274650982,-0.540844416,-0.702738134,1.1501875,-0.344971606,-0.460692573,0.207038934,-0.03731921,0.159462765,0.234170005,0.933186778,-0.423633382,-0.544124518,0.126815201,0.701317485,-1.274337287
"LaMarre"," Ryan","Ryan LaMarre","NYY",534606,2021,1.20892025,2.849937834,0.167688134,-0.220981245,0.968328371,0.228967986,1.468825587,1.313452274,1.864988752,1.64962381,2.154912339,-0.540844416,-0.702738134,-1.024238431,-0.500468685,1.137539481,-1.213206601,0.098300388,0.339239928,-2.002860255,-0.426763815,1.972569026,-0.199746378,-0.56180172,-1.142001721,1.178487299
"Tovar"," Wilfredo","Wilfredo Tovar","NYM",541600,2021,0.385985077,-1.143454263,0.167688134,-0.32655897,-1.075331647,-0.241485249,-0.167682322,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.25146553,-1.19977291,-1.38148435,0.913268477,-1.023049844,-0.423633382,1.685723937,-2.675143306,-0.483673433,0.43693568
"Garcia"," Avisail","Avisail Garcia","MIL",541645,2021,0.385985077,1.494263538,-0.048374731,0.729218277,1.065645515,0.654616151,1.475180946,0.331910724,0.22943622,0.415994662,0.736574039,2.980719392,-0.702738134,1.1501875,-0.281061802,-0.460692573,0.564896077,1.163882946,0.416287284,0.114329098,-0.489530765,0.236049872,-0.47524889,0.997480273,-0.319091361,1.121444866
"Perez"," Hernan","Hernan Perez","WSH",541650,2021,0.385985077,-1.143454263,0.455771952,-2.028999779,-1.972039615,-1.440020872,-1.804190212,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.967179815,-1.19977291,4.320019974,-2.895009228,-0.19661833,1.109160061,0.179069576,-0.039402677,0.240487683,-0.304615939
"Inciarte"," Ender","Ender Inciarte","ATL",542255,2021,0.660296801,-0.081919639,0.071660194,0.108949144,-0.143867557,-0.017459899,0.402337297,-0.062889027,0.136079725,-0.348121702,-0.755223947,-0.540844416,0.928739329,-0.299429788,0.261292277,-0.460692573,0.095208577,-0.560423375,-0.944882667,0.43390485,0.441512333,0.197244975,-0.199746378,-1.487872752,-1.109085307,0.037638654
"Ozuna"," Marcell","Marcell Ozuna","ATL",542303,2021,0.660296801,0.417792138,0.359744013,0.082554713,0.134181425,0.184162916,0.650571632,-0.629532178,-0.57571644,0.752250603,-0.419439015,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,0.486614827,0.718275694,0.596064447,0.28743263,0.870419828,-1.151225206,-0.414982715,0.5542326,-0.055760046,-0.133488643
"Villar"," Jonathan","Jonathan Villar","NYM",542340,2021,0.385985077,0.518993108,0.359744013,0.557654474,0.551254898,0.553804744,-0.170922922,1.134417953,0.9014895,-0.316257323,-0.340313434,0.604631285,1.74447806,-1.024238431,-0.410968058,1.137539481,-0.106086066,0.233919986,0.056732957,0.18090738,-0.384919181,0.517385378,-0.406373262,0.079324379,-0.615339091,0.322850815
"Ortega"," Rafael","Rafael Ortega","CHC",542364,2021,0.385985077,0.414778124,0.359744013,1.111937528,0.877962452,0.968251641,0.159619263,1.445089718,1.161659074,-0.492297317,-0.331931404,0.031893435,1.74447806,-1.024238431,-0.363505604,1.137539481,0.665543398,-0.095441895,-0.148726658,0.726849288,0.880880986,-0.811682355,-0.363325994,0.063494105,-0.450757019,0.43693568
"Santana"," Danny","Danny Santana","BOS",542454,2021,0.660296801,0.663899912,0.071660194,-0.339756185,0.057717955,-0.219082714,0.360639122,1.923230289,1.562074084,-1.071443357,-0.205276919,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.463943208,0.156423073,0.698794255,-1.19060522,1.372555431,-0.37512726,-0.277231459,-0.007742129,-0.845753992,0.722147841
"Aguilar"," Jesus","Jesus Aguilar","MIA",542583,2021,0.660296801,0.911052597,0.335737028,0.716021061,0.850157554,0.598609814,1.776874122,-0.629532178,-0.57571644,0.328482033,-0.344381176,1.775561997,-0.702738134,1.1501875,-0.19028759,1.137539481,0.430699648,0.447036498,0.031050505,0.620324038,1.142409946,-1.063914187,-0.561343425,0.570062874,0.865899557,-1.388422152
"Anderson"," Tyler","Tyler Anderson","SEA",542881,2021,0.934608526,-0.068310219,-1.224716991,-1.369139,-1.096185321,-1.641643687,-1.313237843,-0.629532178,-0.57571644,-1.071443357,-0.755223947,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-0.09490303,0.737649923,-1.38148435,-0.231877966,-2.518995496,1.652428623,0.945310936,-1.883629603,0.010072783,-0.002291049
"Berti"," Jon","Jon Berti","MIA",542932,2021,0.660296801,-0.423615341,1.007932605,0.042963067,-0.164721231,0.430590801,-0.427349623,1.315441281,1.053086039,0.645281382,0.017948808,-0.540844416,0.113000596,0.425378857,-0.250296258,-0.460692573,-0.195550351,-0.754165658,-0.354186273,0.753480601,-1.023049844,1.351690669,-0.337497634,0.356354175,-1.174918135,1.805954053
"Brantly"," Rob","Rob Brantly","NYY",542963,2021,0.934608526,-1.143454263,-1.824891613,-0.748869868,-0.950209605,-0.9135613,-1.804190212,-0.629532178,-0.57571644,-1.071443357,2.570646094,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,-2.051934279,-1.19977291,-1.38148435,0.43390485,2.062991886,-0.772877457,-0.234184192,-1.685751178,0.339236926,-0.418700804
"Burns"," Andy","Andy Burns","LAD",542992,2021,0.660296801,-1.143454263,2.976505367,0.874387648,0.189791221,2.189189799,-1.804190212,-0.629532178,-0.57571644,4.123321198,3.900994096,-0.540844416,-0.702738134,-1.024238431,-0.500468685,-0.460692573,2.141704112,-1.19977291,-1.38148435,2.431253296,-0.426763815,0.682306191,-0.776579762,-1.092115901,-0.91158682,0.893275137
