last_name,first_name,name,team,player_id,year,AB,PA,BB.,AVG,SLG,OBP,CSSB.,SB.,HBP.,SacBunt.,SacFly.,SweetSpot.,Barrel.,SolidContact.,Flare.Burner.,Under.,Topped.,Poor.Weak.,HardHit.,OutofZoneContact.,InZoneContact.,Whiff.,StraightAway.,Popup.,SprintSpeed
Fowler, Dexter,Dexter Fowler,LAA,451594,2021,-1.070688503,-1.075354557,-0.672556338,0.57085169,-0.602648378,0.161760381,1.637606529,2.272179336,-0.755223947,-0.702738134,-1.024238431,1.347708576,-1.19977291,4.114560359,0.913268477,0.472895808,-1.122121533,-0.776579762,0.720450478,-0.397253817,-0.144737168,0.359374808,-1.780756126,0.062460486,-0.002291049
Lester, Jon,Jon Lester,STL,452657,2021,-0.920824869,-0.932638571,-0.888619202,-0.524517203,-0.456672662,-0.846353695,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,1.023400541,0.350165356,-0.354186273,1.366000791,-1.263656487,-0.481840728,0.600932797,0.490911504,-1.386666544,-0.485903351,0.757670152,2.523439846,0.25402924,-0.002291049
Cabrera, Asdrubal,Asdrubal Cabrera,ARI,452678,2021,0.476118284,0.49927849,0.623820847,0.306907378,0.20369367,0.464194604,-0.505944144,-0.420469723,-0.159968821,-0.702738134,1.1501875,-0.09490303,-0.03731921,-0.379868725,0.367326568,0.713502452,-0.200505222,-0.440811076,-0.229365965,0.3134511,0.434211505,-0.320070189,-0.576473315,0.296600074,-1.046167558
LeBlanc, Wade,Wade LeBlanc,STL,453281,2021,-1.118858956,-1.113412153,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-2.895009228,-0.426763815,2.622551056,0.945310936,-2.675143306,1.079897578,2.284779585,-1.901536993,0.293286493,2.808279286,-0.002291049
Scherzer, Max,Max Scherzer,NYM,453286,2021,-0.861949871,-0.875552177,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.132674011,-0.480631948,-0.888898565,-1.19977291,0.082415409,-2.895009228,-0.730137409,2.622551056,0.454572087,-0.862576927,-0.780477056,-1.633462328,0.617095325,1.564473904,-1.448804125,-3.270822415
Arrieta, Jake,Jake Arrieta,SD,453562,2021,-1.054631685,-1.032539761,-0.216423625,-1.01281418,-1.436795324,-0.801548625,-0.629532178,-0.57571644,1.57288504,1.74447806,-1.024238431,-0.396844994,-1.19977291,-1.38148435,-0.471559779,-1.567030081,-1.432560711,3.915572391,-1.234588367,-2.299434622,-2.884404997,2.409424369,-2.137580662,0.488168827,-0.002291049
Blackmon, Charlie,Charlie Blackmon,COL,453568,2021,1.57333417,1.593434383,0.407757983,0.834796001,0.516498775,0.889842769,-0.429566905,-0.324527461,0.564837888,-0.702738134,1.1501875,0.151123756,0.156423073,-0.482598533,0.979846758,-0.311691072,0.032324161,-0.371935448,0.388014723,0.905705197,0.775377687,-0.917513204,0.494000294,-0.192964519,0.551020544
Frazier, Todd,Todd Frazier,PIT,453943,2021,-0.990404413,-0.984967766,-0.024367746,-1.593491665,-1.548014917,-0.801548625,-0.629532178,-0.57571644,2.736939568,-0.702738134,-1.024238431,-1.5263316,-0.541049147,0.390604832,-1.523496628,1.090104154,1.147964959,-0.776579762,0.055578968,0.975382149,1.250942669,-1.198662858,0.05912039,1.488583429,-1.445464584
Maldonado, Martin,Martin Maldonado,HOU,455117,2021,0.818663731,0.851311255,0.815876726,-0.458531125,-0.25508715,0.004942636,-0.629532178,-0.57571644,0.064532733,-0.702738134,1.1501875,-0.005438744,-0.095441895,0.287875024,0.234170005,0.954109095,-0.607956644,-0.389154355,-0.047317814,-0.188222959,0.12406043,0.101654292,-0.375759513,0.019889652,-1.84476161
Chirinos, Robinson,Robinson Chirinos,CHC,455139,2021,-0.658563511,-0.642449399,0.095667179,0.267315731,0.815401431,0.553804744,-0.629532178,-0.57571644,2.362779181,1.74447806,-1.024238431,-0.206733387,0.369539584,1.520632716,0.753480601,0.514740442,-1.636286422,-0.079214029,0.902498629,0.027775594,-0.423873136,0.511664204,-0.933297852,0.956448002,-1.103209991
Price, David,David Price,LAD,456034,2021,-1.097449866,-1.089626156,-1.824891613,0.795204354,-0.02569674,-0.555120739,-0.629532178,-0.57571644,-0.755223947,0.928739329,-0.299429788,-1.213206601,-1.19977291,-1.38148435,-0.231877966,-1.127661428,0.032324161,1.52214432,-0.039402677,-0.780477056,0.134398799,-0.858940359,-0.453814881,-1.448804125,-0.002291049
Cueto, Johnny,Johnny Cueto,SF,456501,2021,-1.022518049,-0.999239364,0.119674164,-1.81784433,-1.860820022,-1.529631012,2.096480839,2.848600269,-0.755223947,1.74447806,-1.024238431,-2.555170885,-1.19977291,-1.38148435,-1.829756723,-0.845210151,1.458404137,1.634067216,-2.358537825,-0.34847995,-0.475564982,-0.659792688,0.293286493,0.25402924,-1.559549448
Cain, Lorenzo,Lorenzo Cain,MIL,456715,2021,0.197800108,0.18530332,0.359744013,0.663232199,0.44698653,0.643414884,1.541132534,1.787431118,-0.266809469,-0.702738134,1.1501875,-0.206733387,-0.366681092,0.210827669,-0.045458777,-0.081545587,0.818123332,-0.526905611,0.300948215,-0.278802997,1.064852024,-0.718365532,0.02566809,-0.427104106,1.121444866
Solano, Donovan,Donovan Solano,SF,456781,2021,0.465413739,0.461220893,-0.072381715,0.966768157,0.467840203,0.800232629,-0.398729492,-0.285790644,0.666005376,-0.213294895,0.715302313,0.956302327,0.253294215,0.133780313,0.833374539,-0.050162112,-0.258712568,-0.47524889,0.198051434,0.85693133,0.930453225,-0.905798635,0.270984959,-0.937954115,-0.361658372
McCutchen, Andrew,Andrew McCutchen,PHI,457705,2021,1.402061447,1.555376787,1.560093258,0.201329653,0.745889185,0.699421221,-0.061340267,-0.040410203,-0.26851127,-0.702738134,1.1501875,0.307686256,0.543907639,0.775841611,0.007803848,0.26367264,-0.287816241,-0.440811076,0.451335819,-0.08370753,0.330827813,-0.249782776,-0.509568715,0.041175069,1.121444866
Upton, Justin,Justin Upton,LAA,457708,2021,0.524288737,0.546850485,0.767862756,0.056160282,0.502596326,0.273773056,0.00584724,0.062795657,-0.562286732,-0.702738134,1.1501875,-0.050170887,1.067011804,0.185145217,-0.218562309,0.410128858,-0.384828485,-0.492467797,0.617553696,-0.08370753,-0.279135967,0.394518515,-0.364608747,0.445597993,0.43693568
Maybin, Cameron,Cameron Maybin,NYM,457727,2021,-1.027870322,-1.018268163,0.359744013,-2.253352444,-2.090210432,-1.00317144,1.637606529,2.272179336,3.477701553,-0.702738134,-1.024238431,-2.051934279,-1.19977291,-1.38148435,-2.05612288,0.096294106,1.050952715,-0.234184192,-0.846746653,-1.825631345,0.279135967,0.617095325,-2.070676062,1.211873007,1.349614595
Turner, Justin,Justin Turner,LAD,457759,2021,1.67502735,1.736150369,0.575806877,0.940373726,0.933572248,1.001855444,-0.444636799,-0.343457704,0.614251932,-0.702738134,1.1501875,0.587262148,0.330791128,0.827206515,0.673586663,0.682118977,-0.889292149,-0.681875773,0.712535341,1.247122264,0.920114856,-1.210377427,0.126024991,0.041175069,-0.703912965
Posey III, Buster,Buster Posey III,SF,457763,2021,0.936413729,0.984512842,1.12796753,1.283501331,1.128206536,1.326692201,-0.629532178,-0.57571644,-0.601384156,-0.702738134,1.1501875,0.84447197,0.369539584,0.287875024,1.019793727,-0.531375399,-0.035584409,-0.389154355,0.443420682,1.017188321,0.196429014,-0.484074154,0.828523297,-0.554816608,-1.445464584
Bruce, Jay,Jay Bruce,NYY,457803,2021,-0.995756686,-0.989724965,1.248002454,-1.171180766,-0.706916746,-0.454309332,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.810922862,-1.19977291,1.058348582,1.539104323,-0.531375399,-0.423633382,0.04131832,-1.171267271,-1.107958733,-0.671993996,0.968532392,2.735304414,-0.427104106,-2.015888906
Happ, J.A.,J.A. Happ,STL,457918,2021,-1.102802138,-1.103897754,-0.216423625,-2.728452204,-2.340454516,-2.291317203,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.274137149,-1.19977291,-1.38148435,-2.895009228,-0.19661833,3.272533085,0.179069576,-0.917982886,-1.574794316,1.199250823,-1.034658893,0.78392023,0.913877168,-2.301101067
Votto, Joey,Joey Votto,CIN,458015,2021,1.220084178,1.360331606,1.632114213,0.782007139,1.573084907,1.158673189,-0.561407425,-0.490140644,-0.231071855,-0.702738134,1.1501875,1.504271076,2.132594362,0.981301226,0.260801318,0.117216422,-0.928097047,-0.67326632,1.535709591,-0.041901359,-0.031015107,0.160227137,-0.052387277,-0.46967494,-0.932082694
Gardner, Brett,Brett Gardner,NYY,458731,2021,0.893595548,1.017813239,1.296016424,0.201329653,0.175888772,0.576207279,-0.172307173,-0.116237123,-0.30071244,0.409632864,0.161812076,-0.184367315,-0.541049147,0.262192573,0.140960411,0.148599898,0.061427834,-0.199746378,-0.047317814,1.010220625,0.806392795,-1.140090014,0.02566809,0.8287355,1.064402434
Joyce, Matt,Matt Joyce,PHI,459964,2021,-0.883358961,-0.847008979,2.35232376,-1.527505587,-0.825087563,-0.118271307,-0.629532178,-0.57571644,0.256997388,-0.702738134,1.1501875,-0.654054815,0.737649923,-0.097361754,-1.230552189,0.357823066,0.682306191,-0.346107087,-0.498480624,0.383128052,-0.413534767,0.265658257,-1.100559353,0.147602154,-0.304615939
Butera, Drew,Drew Butera,LAA,460077,2021,-1.006461231,-1.003996564,-1.824891613,-1.48791394,-1.471551447,-2.112096923,-0.629532178,-0.57571644,-0.755223947,1.132674011,-0.480631948,1.582552326,-1.19977291,-0.097361754,0.43390485,1.142409946,-1.74299989,0.945310936,-1.883629603,0.097452547,-0.392858028,0.371089377,0.293286493,-0.384533272,-0.002291049
Romine, Andrew,Andrew Romine,CHC,461865,2021,-0.856597598,-0.870794977,-0.312451564,-0.313361754,-0.48447756,-0.420705529,1.188901994,-0.57571644,-0.755223947,-0.702738134,-1.024238431,0.587262148,-1.19977291,-0.662375696,0.43390485,-0.19661833,0.847227005,-0.061995122,-1.353315423,0.19500028,0.351504552,-0.378643034,-0.141593411,-1.448804125,0.493978112
Andrus, Elvis,Elvis Andrus,OAK,462101,2021,1.482345536,1.398389202,-0.456493474,0.478471181,-0.116062659,0.228967986,0.663396476,0.831862162,0.019377941,0.346068807,0.218290671,0.352418398,-0.792914115,0.133780313,1.139634634,-0.322152231,0.265153545,-0.389154355,0.079324379,0.682738948,1.168235715,-0.987800618,0.549754128,0.062460486,-0.019403778
Sandoval, Pablo,Pablo Sandoval,ATL,467055,2021,-0.787018054,-0.766136587,1.248002454,-0.379347832,0.036864281,0.340980661,-0.629532178,-0.57571644,0.869038156,-0.702738134,-1.024238431,1.213512148,0.815146836,-0.302821369,-0.391665842,0.964570254,-0.161700325,-0.595781239,1.116207329,0.383128052,-0.258459229,0.406233084,0.940030965,0.764879249,-2.301101067
Ramos, Wilson,Wilson Ramos,DET,467092,2021,-0.36954079,-0.399832223,-0.504507444,-0.023023011,0.419181631,-0.297491587,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,-0.072536958,0.970140663,-0.04599685,0.314063943,-0.447686132,0.313659667,-0.483858343,0.807516985,-0.167319873,0.485903351,-0.156066224,-0.230799545,-0.171679101,-1.730676745
Santana, Carlos,Carlos Santana,KC,467793,2021,1.846300074,1.959738747,1.320023409,0.095751929,0.036864281,0.531402209,-0.49998818,-0.412988061,-0.437272796,-0.702738134,1.1501875,-0.318563744,0.117674616,0.441969736,0.087697786,0.138138739,0.177842526,-0.50107725,0.641299107,0.849963634,0.547933566,-0.683221826,0.215231125,0.424312576,-1.046167558
Parra, Gerardo,Gerardo Parra,WSH,467827,2021,-0.658563511,-0.666235397,-0.480500459,0.399287887,0.099425302,0.206565451,0.248098176,-0.024493047,0.550257756,0.520869963,0.062974534,0.598445184,-0.928533713,-0.277138918,0.966531102,0.964570254,-0.530346849,-0.406373262,-0.379753569,0.4597727,0.113722061,-0.226353638,0.192929592,-0.83152703,-0.418700804
Carrasco, Carlos,Carlos Carrasco,NYM,471911,2021,-1.097449866,-1.084868956,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-3.449813742,-1.19977291,-1.38148435,-1.416971377,-2.518995496,0.032324161,4.01027638,-2.675143306,-0.578413894,-2.708652721,1.273111184,2.032806108,-1.448804125,-0.002291049
Anderson, Brett,Brett Anderson,MIL,474463,2021,-1.027870322,-1.013510963,1.007932605,-2.728452204,-2.340454516,-1.72005256,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-1.347403029,-1.19977291,-1.38148435,-2.05612288,-1.211350695,0.439775583,2.994360868,-2.675143306,-2.174016108,-1.157897346,0.300801964,-2.773174368,-0.10782285,-0.002291049
Mercer, Jordy,Jordy Mercer,WSH,474568,2021,-0.546165786,-0.571091406,-0.120395685,0.623640552,0.189791221,0.396986998,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,1.347708576,-0.50230069,0.750159159,1.698892199,-0.280307597,-0.772877457,-0.165308564,-0.039402677,-0.034933663,1.002821809,-0.53093243,-0.32000568,0.573310495,-0.133488643
Belt, Brandon,Brandon Belt,SF,474832,2021,0.561754646,0.637237276,1.199988484,0.887584863,1.809426542,1.192276991,-0.156798394,-0.219418028,0.527985715,-0.702738134,1.1501875,0.464248756,2.016348992,0.236510121,-0.032143121,0.577507392,-1.500469282,-0.15669911,0.886668355,0.682738948,-0.423873136,0.007937741,-0.76603635,0.168887571,-0.646870533
Zimmerman, Ryan,Ryan Zimmerman,WSH,475582,2021,0.187095562,0.123459726,-0.408479504,0.478471181,0.933572248,0.161760381,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,0.151123756,0.853895293,0.185145217,-0.151984028,-0.248924122,0.517385378,-0.535515064,1.108292192,0.222871061,0.351504552,0.113368861,1.1630463,-0.022681182,-0.07644621
Lowrie, Jed,Jed Lowrie,OAK,476704,2021,1.268254631,1.260430416,0.479778937,0.504865612,0.426132856,0.520200941,-0.629532178,-0.57571644,-0.482398672,-0.702738134,1.1501875,0.631994291,0.602030324,1.084031034,0.274116974,0.295056115,-0.394529709,-0.656047413,0.957904588,0.125323328,0.392858028,-0.448930447,0.259834192,-0.235535353,-0.875040262
Kershaw, Clayton,Clayton Kershaw,LAD,477132,2021,-0.985052141,-0.989724965,-1.200710006,0.201329653,-0.797282665,-0.454309332,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,0.274137149,-1.19977291,-1.38148435,1.04642504,-1.744869774,0.750214761,1.134718913,-1.503703026,2.299244248,-0.847746271,-0.390357603,2.857962848,-0.661243694,-2.129973771
Avila, Alex,Alex Avila,WSH,488671,2021,-0.701381692,-0.647206599,2.280302805,-0.207784029,0.078571628,0.789031361,-0.629532178,-0.57571644,0.503213355,1.74447806,-1.024238431,0.978668398,0.989514891,1.03266613,-0.631347655,0.043988314,-0.084090531,-0.285840913,0.760026163,-1.546923535,-1.188912454,1.366827735,0.036818857,-1.044381201,-1.445464584
Brantley Jr., Michael,Michael Brantley Jr.,HOU,488726,2021,1.332481903,1.241401617,-0.264437595,1.37588184,0.697230613,1.013056711,-0.481443752,-0.482704839,-0.067790162,-0.702738134,1.1501875,0.889204112,-0.076067667,0.210827669,1.286106853,-0.311691072,-0.084090531,-0.483858343,0.720450478,1.881182533,1.530078636,-2.006968114,0.427095694,-0.639958277,-0.5898281
Castro, Jason,Jason Castro,HOU,488771,2021,-0.380245335,-0.32371703,1.536086273,0.372893456,0.738937961,0.901044036,-0.629532178,-0.57571644,0.415333688,1.74447806,-1.024238431,1.392440719,1.590115969,0.210827669,1.219528572,-0.468608448,-0.996005617,-0.32888818,0.672959656,-0.181255264,-0.961468332,0.769384721,-0.721433283,-0.788956196,-0.07644621
Miley, Wade,Wade Miley,CIN,489119,2021,-0.888711234,-0.894580975,-0.600535383,-0.286967323,-0.665209399,-0.577523274,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.32974678,-1.19977291,-0.790787956,0.513798787,-0.813826676,0.866629453,0.428743727,-0.648868228,-0.397253817,0.020676738,-0.191209931,0.505151061,-0.448389523,-1.730676745
Gurriel, Yuli,Yuli Gurriel,HOU,493329,2021,1.658970532,1.702849972,0.527792907,1.481459564,0.871011227,1.248283329,-0.512004738,-0.501899637,-0.293450276,-0.702738134,1.1501875,0.016927327,-0.541049147,0.031050505,0.979846758,0.441512333,-0.151999101,-0.578562332,0.649214244,1.713957847,1.375003099,-1.655531046,0.393643393,0.381741742,0.151723519
Campbell, Eric,Eric Campbell,SEA,493472,2021,-1.118858956,-1.118169353,0.167688134,0.874387648,-0.442770213,0.688219954,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,1.023400541,-1.19977291,3.755006032,1.099687665,-0.426763815,-0.287816241,-0.776579762,-1.092115901,2.236534991,-0.475564982,-0.495788723,-0.821790184,-1.448804125,-0.5898281
Rojas, Miguel,Miguel Rojas,MIA,500743,2021,1.471640991,1.388874803,-0.168409655,0.768809923,0.384425509,0.553804744,0.629653003,0.709448811,-0.10732718,0.520869963,0.062974534,0.173489827,-0.657294517,-0.17440911,0.567061413,0.148599898,0.381568237,-0.449420529,-0.071063225,0.710609729,1.1062055,-1.022944324,0.126024991,0.25402924,-0.07644621
Escobar, Eduardo,Eduardo Escobar,ARI,500871,2021,1.760663712,1.674306775,0.095667179,0.610443336,0.940523473,0.475395871,-0.557137447,-0.484776856,-0.638624169,-0.702738134,1.1501875,0.799739827,0.524533411,0.185145217,0.194223036,1.016876046,-1.015408066,-0.32888818,0.055578968,0.87086672,0.382519659,-0.484074154,-0.710282516,0.743593832,0.379893247
Adrianza, Ehire,Ehire Adrianza,ATL,501303,2021,-0.203620339,-0.181001044,0.575806877,0.531260043,0.44698653,0.598609814,-0.629532178,-0.57571644,-0.086867293,-0.090934086,0.606581017,0.587262148,-0.657294517,0.236510121,0.993162415,0.169522215,-0.772877457,0.058537227,-0.071063225,0.334354185,0.827069533,-0.812082084,0.014517323,0.61588133,0.094681086
Lagares, Juan,Juan Lagares,LAA,501571,2021,0.476118284,0.380348501,-0.936633172,0.386090672,0.245401018,-0.095868772,-0.154545786,-0.376829656,-0.541635962,1.255034821,-0.589353245,0.45306572,0.098300388,0.441969736,0.28743263,-0.322152231,0.061427834,-0.165308564,0.720450478,0.599126605,0.361842921,-0.437215878,-0.509568715,-0.192964519,0.836232705
Almonte, Abraham,Abraham Almonte,ATL,501659,2021,-0.385597608,-0.342745828,1.752149137,0.12214636,0.433084081,0.665817419,-0.159391998,-0.280430088,-0.755223947,-0.702738134,1.1501875,0.173489827,0.19517153,0.005368053,0.340695255,0.117216422,0.032324161,-0.466639436,0.601723422,0.390095747,0.651317257,-0.566076136,-0.453814881,-0.10782285,0.608062976
Davis, Khris,Khris Davis,OAK,501981,2021,-0.631802148,-0.632935,0.287723058,-0.009825796,0.182839997,0.004942636,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,-0.083719994,0.931392206,1.084031034,0.207538692,-0.081545587,-0.540048074,-0.30305982,0.902498629,-0.515704636,-0.909776486,0.933388685,-1.11171012,0.594595912,-0.646870533
Gibson, Kyle,Kyle Gibson,TEX,502043,2021,-1.022518049,-1.032539761,-1.824891613,-0.907236455,-0.665209399,-1.552033547,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-2.331510171,-0.231061494,-1.38148435,-1.563443597,-1.995937576,2.622551056,0.945310936,-1.092115901,-2.794140986,0.382519659,-0.542646999,-0.821790184,1.744008433,-1.160252423
Pham, Tommy,Tommy Pham,SD,502054,2021,1.364595538,1.493533193,1.512079288,0.293710162,0.321864488,0.766628826,0.798216067,0.679722727,-0.257232699,-0.702738134,1.1501875,0.497797863,0.737649923,0.878571418,0.061066473,-0.615064666,0.34276334,-0.509686704,1.076631644,-0.062804444,0.578948673,-0.519217861,0.37134186,-0.533531191,0.608062976
Martinez, J.D.,J.D. Martinez,BOS,502110,2021,1.873061437,1.840808759,0.263716073,1.04595145,1.260279802,0.867440234,-0.629532178,-0.57571644,-0.4247353,-0.702738134,1.1501875,1.124047862,1.222005631,1.392220457,0.274116974,0.117216422,-0.869889701,-0.552733971,1.203273836,0.146226413,0.134398799,0.136797999,-0.152744178,-0.299391604,-0.361658372
Espino, Paolo,Paolo Espino,WSH,502179,2021,-1.017165776,-1.018268163,-1.824891613,-0.524517203,-1.179600016,-1.339209465,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,0.274137149,-0.114816124,-1.38148435,1.539104323,-1.933170625,-0.501243176,1.616848309,-0.917982886,-1.707180525,-0.010338369,1.085678081,0.78392023,-1.448804125,-2.072931338
Reddick, Josh,Josh Reddick,ARI,502210,2021,-0.36954079,-0.423618221,-0.912626187,0.676429414,0.238449793,0.150559113,-0.629532178,-0.57571644,-0.755223947,-0.702738134,1.1501875,1.079315719,-0.715417202,0.313557476,1.392632104,0.682118977,-0.869889701,-0.423592169,-0.126469184,0.06261407,1.250942669,-0.823796653,-0.297704146,0.488168827,-0.247573507
Freeman, Mike,Mike Freeman,CIN,502273,2021,-0.861949871,-0.866037777,0.023646224,-0.273770107,-1.047526749,-0.107070039,0.969579392,0.42865596,0.319287877,-0.702738134,-1.024238431,-0.005438744,-1.19977291,-1.38148435,1.206212916,0.431051175,-0.462438279,0.325430285,-1.258333778,0.410998833,-0.62030215,0.406233084,-1.312423922,-1.448804125,0.608062976
Dyson, Jarrod,Jarrod Dyson,KC,502481,2021,-0.455177152,-0.466433016,-0.216423625,0.00337142,-0.33155062,-0.185478912,4.746083706,3.926050097,-0.755223947,1.132674011,-0.480631948,-0.072536958,-1.025404855,0.082415409,-0.125352715,-1.431035022,1.380794342,0.523447715,-0.506395761,0.125323328,0.382519659,-0.402072172,0.772769463,-0.448389523,0.608062976
Anderson, Chase,Chase Anderson,PHI,502624,2021,-1.118858956,-1.108654954,-1.824891613,-2.728452204,-2.340454516,-3.041802126,-0.629532178,-0.57571644,-0.755223947,1.74447806,-1.024238431,-0.654054815,-1.19977291,-1.38148435,0.43390485,-2.518995496,-1.985530498,4.604328671,-1.685751178,-1.247312638,-2.543238814,2.573428334,-2.773174368,1.211873007,-0.002291049
Goldschmidt, Paul,Paul Goldschmidt,STL,502671,2021,2.049686433,2.054882738,0.551799892,1.151529175,1.232474904,1.046660514,0.029766224,0.252469824,-0.343776124,-0.702738134,1.1501875,0.676726434,1.435122142,0.750159159,0.607008382,0.138138739,-0.811682355,-0.630219053,1.329916029,1.058994492,0.093045322,-0.366928465,0.137175758,0.041175069,-0.304615939
Gonzalez, Marwin,Marwin Gonzalez,BOS,503556,2021,0.299493287,0.28520451,-0.264437595,-0.102206305,-0.227282252,0.027345171,0.179832941,0.034300274,1.292298641,0.520869963,0.062974534,-0.038987851,-0.327932635,-0.097361754,0.43390485,-0.269846439,0.294257218,-0.216965285,0.039748694,0.745448206,0.527256827,-0.484074154,-0.208498012,0.360456325,0.037638654
Darvish, Yu,Yu Darvish,SD,506433,2021,-0.894063506,-0.913609773,-1.824891613,-1.48791394,-1.422892875,-1.820863968,-0.629532178,-0.57571644,0.514653682,1.74447806,-1.024238431,-0.754702137,-1.19977291,-0.508280985,0.314063943,-2.16331611,2.156892288,0.41152482,0.324693626,0.034743289,-1.013160178,-0.179495362,-0.32000568,-1.448804125,-2.586313228
Leon, Sandy,Sandy Leon,MIA,506702,2021,-0.096574886,-0.128671849,-0.504507444,-0.313361754,-0.48447756,-0.398302994,-0.629532178,-0.57571644,0.19718431,0.113000596,0.425378857,0.06165947,-0.792914115,-0.097361754,0.43390485,1.519011649,-0.772877457,-0.406373262,-0.585547131,0.188032585,0.444549874,-0.132637086,-0.743734817,0.232743823,-1.730676745
Sanchez, Adrian,Adrian Sanchez,WSH,506703,2021,-0.990404413,-0.994482165,0.071660194,0.663232199,-0.157770006,0.497798406,-0.629532178,-0.57571644,-0.755223947,-0.702738134,-1.024238431,-0.206733387,-1.19977291,-0.559645889,-0.751188562,0.514740442,0.556190275,0.334039739,-1.139606723,1.351637693,1.11654387,-1.444668805,-0.208498012,1.297014675,-0.532785668
Altuve, Jose,Jose Altuve,HOU,514888,2021,2.038981888,2.050125539,0.503785922,0.940373726,1.05869429,0.878641501,-0.170486751,-0.215319012,-0.343169256,-0.35313582,0.839555223,0.117574649,0.040177703,0.210827669,0.247485661,0.556585076,-0.481840728,-0.242793645,0.087239516,1.428282341,1.188912454,-1.421239668,-0.175045712,0.850020917,0.722147841
Hernandez, Cesar,Cesar Hernandez,CLE,514917,2021,1.873061437,1.855080358,0.407757983,0.333301809,0.342718161,0.408188266,-0.490727765,-0.488535955,-0.207003584,-0.702738134,1.1501875,0.195855899,0.117674616,-0.097361754,0.047750817,-0.081545587,0.323360891,-0.285840913,-0.047317814,0.557320434,0.527256827,-0.706650963,0.415944927,-0.61867286,1.121444866
Segura, Jean,Jean Segura,PHI,516416,2021,1.57333417,1.52207639,-0.168409655,1.098740313,0.690279389,0.845037699,0.200953462,0.206702577,0.3533994,-0.213294895,0.715302313,0.028110363,-0.056693439,0.005368053,0.087697786,-0.479069607,0.633800069,-0.191136924,0.285117941,1.205316093,0.99248344,-1.280664841,0.460547994,-0.192964519,0.322850815
Castro, Starlin,Starlin Castro,WSH,516770,2021,0.50823192,0.470735292,-0.024367746,1.006359804,0.266254691,0.677018686,-0.510996455,-0.57571644,-0.755223947,-0.702738134,1.1501875,0.341235363,-0.15356458,0.313557476,0.833374539,-0.479069607,0.391269461,-0.509686704,0.498826641,0.717577425,0.692670734,-0.694936395,0.259834192,-0.363247855,-0.361658372
Marte, Starling,Starling Marte,OAK,516782,2021,1.321777357,1.327031209,0.143681149,1.362684624,0.843206329,1.237082061,3.165385313,3.425187902,0.970940535,0.113000596,0.425378857,0.195855899,0.427662269,-0.277138918,0.513798787,-0.907977101,0.594995172,-0.148089657,0.459250956,0.362224966,0.444549874,-0.425501309,0.159477291,-0.597387443,0.95031757
Bumgarner, Madison,Madison Bumgarner,ARI,518516,2021,-0.968995323,-0.927881371,2.328316775,-1.369139,-1.450697773,-0.028661167,-0.629532178,-0.57571644,0.58791585,0.928739329,-0.299429788,1.716748755,0.292042671,-1.38148435,0.18090738,1.508550491,-1.704194993,0.549276076,-0.846746653,-2.215822279,-2.057335463,2.924865402,-2.449802132,0.190172988,-2.643355661
Culberson, Charlie,Charlie Culberson,TEX,518586,2021,0.144277382,0.113945327,-0.312451564,0.478471181,0.307962039,0.228967986,0.747047206,0.937340658,-0.239775444,1.255034821,-0.589353245,0.53134697,-0.579797603,-0.020314398,0.713533632,-0.290768755,0.158440078,-0.044776215,-0.316432473,-0.007062882,-0.031015107,0.33594567,-0.197347245,-0.086537433,0.779190273
d'Arnaud, Travis,Travis d'Arnaud,ATL,518595,2021,-0.059108978,-0.085857053,-0.048374731,0.174935222,0.35662061,0.139357846,-0.629532178,-0.57571644,-0.145239085,-0.702738134,1.1501875,0.251771077,0.156423073,-0.225774014,0.926584133,-0.384919181,0.080830283,-0.449420529,0.7679413,0.111387937,0.527256827,-0.437215878,-0.119291878,-1.044381201,-0.190531075
Donaldson, Josh,Josh Donaldson,MIN,518626,2021,1.268254631,1.407903601,1.440058333,0.531260043,0.961377146,0.901044036,-0.629532178,-0.57571644,-0.240724683,-0.702738134,1.1501875,-0.072536958,2.171342819,-0.148726658,-0.43161281,0.075371789,-0.045285633,-0.630219053,1.496133906,0.466740395,-0.051691846,-0.050635104,-0.163894945,0.062460486,-1.274337287
