"last_name","first_name","name","team","player_id","year","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Dean"," Austin","Austin Dean","STL",621573,2021,-1.13570238037717,-0.379858934485564,0.183357834735735,-0.51005604037352,-0.0903061269210832,0.868260708626473,-0.811807759734877,0.669070499335282,0.470781639202461
"Wood"," Alex","Alex Wood","SF",622072,2021,7.32884995283435,-0.384893610443923,0.780932748780865,-0.0609611364999456,-2.01996517065285,-1.61023059167506,1.46219552765759,1.03553843654458,0.777867504838467
"Jones"," Taylor","Taylor Jones","HOU",622100,2021,-0.822040295048404,-1.31919863747131,-0.911020754406954,-0.998950018424116,-0.383367907811406,0.580679828148359,0.0274002677393693,-0.0480064029951095,-1.25905013771132
"Duffy"," Matt","Matt Duffy","CHC",622110,2021,-1.40971318465728,0.130445290848027,-1.28033690518407,-1.84849610484162,1.15000217323133,-1.08827795391068,0.33820296189634,-1.52708326077773,-0.653102540708675
"Munoz"," Yairo","Yairo Munoz","BOS",622168,2021,3.17259689034841,0.941384462054483,-3.15394132388952,1.86640476601514,-0.97934626043972,0.793384785103835,-1.43531692887228,2.43939495054063,-1.30228155807981
"Walton"," Donovan","Donovan Walton","SEA",622268,2021,0.918454563652755,0.742699053507255,0.49839644012483,0.330883332080908,-0.0162138530703087,0.7872741767864,0.923544974303834,-0.192254550956441,-0.175014282266875
"Castillo"," Luis","Luis Castillo","CIN",622491,2021,5.52689219332955,-0.902303163675726,1.78704575733239,0.182604214065189,0.376183538734562,0.107554631790883,-0.335813642990187,-0.630545113923432,0.062479158933995
"Crismatt"," Nabil","Nabil Crismatt","STL",622503,2021,8.4701849475044,0.974424764354949,1.15146282425427,-2.57495653061508,-2.83739737244307,1.52520472644995,-0.921972609594004,0.315705310559035,-0.286284299362248
"Margot"," Manuel","Manuel Margot","TB",622534,2021,-1.5974216731386,1.82411239539932,0.992361085809463,-1.01700877564485,0.159747308620605,-0.00349981761187257,-0.266519914318885,1.139965581359,0.251196757773722
"Reyes"," Pablo","Pablo Reyes","MIL",622569,2021,-0.692224877124539,2.21698639926119,-1.10164956549495,-0.397446637437864,0.24121045363096,-0.47805811500051,1.35347259091659,0.480487306531019,0.641592324645393
"Senzatela"," Antonio","Antonio Senzatela","COL",622608,2021,8.53225194724837,-1.76914773712414,2.60773113385037,1.63322720997688,0.199691670396161,-0.0666775786726654,-0.466979259059307,0.113270190780725,-0.299775118284378
"Camargo"," Johan","Johan Camargo","ATL",622666,2021,5.27551960199541,-1.16045736067053,-2.37468737899202,0.141480615130509,-3.45966582170094,-0.350315571733914,0.18349609310205,2.32323191059288,0.259361213030847
"Reyes"," Victor","Victor Reyes","DET",622682,2021,-0.536201320271132,1.75967643613591,0.656040010260415,-0.390837206968478,1.055663946439,1.17649389322748,0.851925765071807,-0.166280871579069,-0.812273399342859
"Hernandez"," Elieser","Elieser Hernandez","MIA",622694,2021,7.25173892504114,0.384432700308715,2.61881242119036,1.31800720691387,0.932691438779662,0.953081428736558,-1.35341432056942,-0.425105652654451,0.434499060568561
"Mateo"," Jorge","Jorge Mateo","BAL",622761,2021,-0.803646834910981,4.26178247656463,0.425412866126277,0.588595276068589,0.508896296495585,-0.167632662384585,0.0312063320102305,-0.288436622464061,-0.779255192278662
"Velazquez"," Andrew","Andrew Velazquez","NYY",623205,2021,-1.23030595977507,4.83935775488972,1.07106015843024,0.104394006156326,-1.01537347792789,-0.17012717160925,2.8499638476812,0.319322595091565,-1.59794171311194
"Giambrone"," Trent","Trent Giambrone","CHC",623508,2021,3.64152075289683,1.42021802303036,-1.75957365690991,-1.39115595576147,-2.1492694085192,1.42012167326899,-1.47346967027106,1.63431227654995,-1.07604981429278
"Bote"," David","David Bote","CHC",623520,2021,-0.874201844230654,-0.771450428769607,-0.297074603204225,-0.163977490245804,-1.09052097297534,-0.0779298132044978,-0.641127153220827,-0.366740805571182,0.515083002621967
"Ramirez"," Harold","Harold Ramirez","CLE",623912,2021,-1.40295504359384,0.501548769359307,0.0180424163111128,-1.49077041026827,-0.561955487439,0.934047124726352,-0.720819631920489,-0.36597509816497,-0.588770267679232
"Santander"," Anthony","Anthony Santander","BAL",623993,2021,-1.53319044541286,-1.02464643693904,-0.507294655793277,0.642286673487479,0.612888438766831,0.663481418878475,0.257429008871275,-0.195020162642803,-1.0127148947964
"Suarez"," Ranger","Ranger Suarez","PHI",624133,2021,5.06032336542117,-1.71017708721533,1.0379784335606,1.73550637941845,1.98304755450355,-1.05150281672466,-0.899127018142139,-2.01639819814497,-0.464144164119217
"Alonso"," Pete","Pete Alonso","NYM",624413,2021,-3.59286579641676,-1.88368773647423,1.50590885207233,-0.419888657917116,-1.15896456801435,-0.159622881478386,-0.876937478191398,-0.131188729697265,0.274816105178441
"Arroyo"," Christian","Christian Arroyo","BOS",624414,2021,-0.621636788310169,0.511870744135366,0.327422543989317,0.594054078161997,0.674996402348483,1.08645093823953,-0.0563334544165059,-2.21647426340905,-0.677892450503391
"Biggio"," Cavan","Cavan Biggio","TOR",624415,2021,-1.19856242078119,0.665676891598983,-0.409206712284555,0.301720275429432,0.131474281474003,0.564747414170092,-0.389072617930627,0.502086553405093,0.958950246552265
"Conforto"," Michael","Michael Conforto","NYM",624424,2021,-2.57173984335396,-1.19158544593265,0.421283216589988,-1.37249546826294,-0.176182662024759,-1.21269206663209,-2.0405788432817,0.572226532128058,1.57273113864238
"Frazier"," Adam","Adam Frazier","PIT",624428,2021,-0.635473500324463,0.929909179608308,-0.667304776031203,-0.687582839919074,2.40642782666596,-0.358642469972212,0.107698648298388,-0.569824405906334,0.409917141509632
"Trevino"," Jose","Jose Trevino","TEX",624431,2021,0.168768544784225,-1.40834039352062,-0.580263294916699,-0.97451485891818,0.344951476931883,-0.0943985314475307,0.773640261933592,0.015580423424519,-0.488415371551884
"Gordon"," Nick","Nick Gordon","MIN",624503,2021,-1.77017460708114,2.28894728513429,-0.0883017558836533,-0.98855520050817,0.235800625002412,-0.253733659299055,1.0591155029508,-0.526838672655433,-1.07518403905677
"McGuire"," Reese","Reese McGuire","TOR",624512,2021,0.155847042010703,-0.0162756413119462,-1.39142927533943,0.0742528457956667,1.69200536159752,0.798297950429666,-0.0978993765480457,-0.284809643512392,0.237351122510275
"Nunez"," Dom","Dom Nunez","COL",624513,2021,-1.66344092221848,-1.46499670804837,-0.0900804337341107,1.53298984685688,-0.0794639522408553,0.57437172562832,-0.143048264668256,1.49740409288709,0.385299080203625
"Soler"," Jorge","Jorge Soler","KC",624585,2021,-2.00703267193985,-1.39397162157711,-0.129431848609141,0.467720680036071,-0.891677651985846,0.45359763997173,0.267165911426913,-0.130464086137602,-0.181715297117658
"Sosa"," Edmundo","Edmundo Sosa","STL",624641,2021,-1.17155261144408,1.71989067579855,-0.238778367498416,-0.980779917139598,0.124221323015425,0.0934028605931179,-1.97658018478523,-2.3759445649687,-0.111817737810196
"Heredia"," Guillermo","Guillermo Heredia","ATL",628338,2021,-1.26626438934731,-0.0415882982993664,-0.968624910791551,-0.131060650135423,0.513439119807971,-0.228905035753311,-1.29467738149653,-0.179417815741114,0.375306230881395
"Hernandez"," Yadiel","Yadiel Hernandez","WSH",628450,2021,-1.47982100666426,-1.46113266813553,0.138642124439473,-1.92692371428281,0.382595870190747,-1.17800955102424,0.63612139176851,0.300690524854207,0.00218198056706782
"Ibanez"," Andy","Andy Ibanez","TEX",628451,2021,-1.13539847308314,0.0463295273529598,-0.537502518071021,0.374624411843036,0.622502174834277,1.02033237938356,-0.12642843405434,-0.420676607123832,-0.143398229005635
"Urias"," Julio","Julio Urias","LAD",628711,2021,4.78149252218971,-2.47487272863917,1.2267656994711,-0.14583417353352,0.707259446344945,0.222883396895191,0.661404402096153,-1.09381742698696,-1.49548793310455
"Cronenworth"," Jake","Jake Cronenworth","SD",630105,2021,-2.10767595029274,0.331604996705222,1.11729376476547,-0.791139536341682,0.516038895275186,0.228733080798523,-1.78071373299478,0.311301989499119,0.925986313385994
"Crowe"," Wil","Wil Crowe","PIT",640444,2021,6.0032771585372,-1.75623884111503,0.371569377302143,0.583604238270992,0.055361686412874,-0.151992511816802,0.76018463097764,-0.701206093106678,-0.713915928121833
"Frazier"," Clint","Clint Frazier","NYY",640449,2021,-0.709593967864211,-0.354996636338041,-0.813949612191132,-0.338004334825401,-1.14634601381186,-0.202739837073108,0.216177383493196,-0.615159046530575,1.70781515980614
"Meadows"," Austin","Austin Meadows","TB",640457,2021,-3.08029828846531,-0.333567682731379,0.696902905197284,1.12227611708967,-0.183592857578524,0.203833713583507,-1.16635550547626,1.22717852216554,0.168326250863473
"Mercado"," Oscar","Oscar Mercado","CLE",640458,2021,0.134817043437495,2.25478323017846,0.449005180574475,0.0673244542285045,-0.0955028130281779,-0.0221837513887206,0.235668558038694,0.473933931972461,0.825301524060184
"Pinder"," Chad","Chad Pinder","OAK",640461,2021,-1.78900948637328,-1.11883437912394,0.216600563297264,-0.911960812973367,-0.856700678582798,0.959662038798855,1.0464433854292,-0.602328473062809,-0.846463679884115
"Alzolay"," Adbert","Adbert Alzolay","CHC",640470,2021,7.21190092184602,-0.602265391456182,-0.108523960311145,-3.70391818411032,-2.54407508649018,0.92227863773529,0.645470636769754,-0.460221712551114,-0.0737649770202465
"Lopez"," Pablo","Pablo Lopez","MIA",641154,2021,5.49583289832645,-0.921698329021799,0.230331210245276,0.736592077281411,-1.16920100919206,0.820810794518759,0.729356297107402,-0.203892805541356,-0.100883108747005
"Anderson"," Tim","Tim Anderson","CWS",641313,2021,-2.15430284659542,1.39736031689849,1.50618494971588,-1.95560315144308,0.586148909992477,0.202184836304165,0.04852579989843,0.829735350575354,-0.820604093302076
"Bauers"," Jake","Jake Bauers","SEA",641343,2021,-0.497489251227417,1.40445261717818,-1.11243982600043,1.09766887107546,0.32215352624073,0.561008979230947,0.533438190523871,0.717717810960184,0.511571449552418
"Bellinger"," Cody","Cody Bellinger","LAD",641355,2021,-1.41304239357991,0.622946941401659,-0.0904493276548347,1.14458463708615,-0.51092024228121,0.29533871242436,-1.30936218700392,1.99467014870124,0.560189560366111
"Calhoun"," Willie","Willie Calhoun","TEX",641432,2021,-0.901227271153795,-0.569962773932905,-1.1677913683733,-0.284447818679913,0.628910644420495,0.514643164339117,-0.21592561673623,0.300862281039201,-0.427413587082648
"Collins"," Zack","Zack Collins","CWS",641470,2021,-0.977675668475939,-0.849679304423413,-0.478822236729411,1.69028795623938,0.668787390982798,0.510607689250964,1.85704287805342,-0.282192177130821,1.62344178994941
"Crawford"," J.P.","J.P. Crawford","SEA",641487,2021,-0.874245801908816,0.481752650920128,-0.471714419262711,-1.29624036528659,1.23458899369459,0.490873426154075,-0.93806096669293,0.532501136803694,0.588964103937029
"Davis"," Jonathan","Jonathan Davis","TOR",641505,2021,0.363310533765218,3.21022026911043,-0.669007040319483,0.6033420164086,-1.35024342431034,-1.87269123161286,-0.654608832821884,0.204087857133141,0.0106186479969589
"Dozier"," Hunter","Hunter Dozier","KC",641531,2021,-1.66471517784116,0.179845401865554,-0.474154888256492,0.613010476365583,-0.335671153306008,-0.068649234163557,0.0180422532136396,0.00743662047480292,-0.342206103045055
"Engel"," Adam","Adam Engel","CWS",641553,2021,-3.06133905316541,2.4630733002566,0.524433893037059,0.198241288757609,-0.240156286371276,-1.28106146090134,-0.141417008970611,-1.66322246938807,-1.05140945940212
"Fargas"," Johneshwy","Johneshwy Fargas","CHC",641561,2021,1.26077705484573,2.54752015538792,0.293311598658796,-0.650778457685743,1.3139746127233,-0.0522514984392352,1.05359403997269,-0.755734147795805,-0.254078107837171
"Fowler"," Dustin","Dustin Fowler","PIT",641583,2021,0.747125800046243,2.46991974157237,-1.71666660127289,0.173147084767293,-0.077937671581842,-0.444312951412926,-1.68091896572335,0.983069040172843,-0.855362220827925
"Fraley"," Jake","Jake Fraley","SEA",641584,2021,-2.17401286164508,1.33685461423556,1.00673659956186,-0.33820488714085,0.088497139896009,-0.858540885071542,-0.154776592870337,0.951282904292359,2.00143127095375
"Garver"," Mitch","Mitch Garver","MIN",641598,2021,-3.45574788714001,-1.99229264628901,0.424744423075734,1.17332179456413,-0.934985014365513,0.187946226999414,1.50013054044154,-0.330456463012695,-0.13815145553938
"Guillorme"," Luis","Luis Guillorme","NYM",641645,2021,0.67285133687047,0.372705694667017,-1.1212789252833,-1.33746477742106,1.64141605700337,0.692495798205081,0.930673745547206,-0.177234705415723,2.12802418109189
"Hampson"," Garrett","Garrett Hampson","COL",641658,2021,-0.896427243185129,3.01713190149159,0.788732582654865,0.433676385322208,0.488894271545806,0.0275614071105565,0.370581549462267,0.217670277609695,0.533708226348469
"Heim"," Jonah","Jonah Heim","TEX",641680,2021,-0.80064903921973,-0.572454548398626,0.24660814909086,-0.0591782388287631,-0.169143977722653,-0.33303729763807,-0.22904098073731,1.24264903643696,-0.044903279099835
"Hermosillo"," Michael","Michael Hermosillo","CHC",641684,2021,-2.42881001112745,-1.14153064242731,0.0691174899909497,2.39726903307156,-3.40019776841919,0.564979510588245,-0.577798153625695,-2.60356476199151,-0.943125969570272
"Kuhl"," Chad","Chad Kuhl","PIT",641771,2021,7.26430072130657,-1.97368776288415,1.15666894445853,-1.40538715700643,-0.265660698965658,0.152804168111821,1.24599900524619,0.146840468609811,-0.320983596557856
"Lauer"," Eric","Eric Lauer","MIL",641778,2021,2.95067516302533,-0.9008247387743,2.59240746869459,2.3635051370181,0.0575861307021571,-0.20010253076038,-1.36064834182593,-2.59493534717262,1.44008507771437
"Lewis"," Kyle","Kyle Lewis","SEA",641786,2021,-1.97864971625217,0.431980239315895,-0.739118564998464,1.63077337922342,0.212361151029537,1.05830950550993,0.844423315187675,0.00885837794818164,0.261066754563071
"Locastro"," Tim","Tim Locastro","ARI",641796,2021,-0.141244105497915,4.18770853401272,-1.33803249649786,1.14352086833495,-0.21541404153706,-2.08251143686235,-2.56640469499745,-1.16548076097535,-1.13937386201926
"Mahle"," Tyler","Tyler Mahle","CIN",641816,2021,5.69484207837656,-0.272273112520567,0.565471287823119,-0.847870923707789,-1.11934564826421,0.629676356548285,0.249717412907897,-0.702795631429441,1.33244899655334
"Mancini III"," Trey","Trey Mancini III","BAL",641820,2021,-2.15095894010761,-1.45529125345815,0.301574960240484,-0.918350412250082,-0.0345489439964523,0.19808135687864,-0.270029794935102,-0.424800740077114,-0.0227497815283966
"Martin"," Jason","Jason Martin","TEX",641829,2021,-0.448633688698232,1.31096576960573,0.639818086941272,0.458706487034527,0.394020802887385,0.94794893171893,0.820442889853558,0.376289297184058,-0.719437617035701
"McKinney"," Billy","Billy McKinney","MIL",641856,2021,-1.13346569694133,0.194208952707156,-0.557178499869682,0.58745891492226,-0.340862292839254,0.484201829197869,-0.939951276461965,1.07520739135062,0.260076861772732
"McMahon"," Ryan","Ryan McMahon","COL",641857,2021,-2.51648185321556,-0.768990415555372,-0.0438694017304487,0.130772256208122,0.00183872149549414,0.402642572984202,0.544732901242824,0.100951534332209,0.00626407656501295
"Neuse"," Sheldon","Sheldon Neuse","LAD",641914,2021,0.00539858705034892,1.34574284460532,-0.0922845734824709,0.559569421158682,-1.69707388109391,0.398644746845771,1.29949858381817,0.311508557709582,-1.56915690573273
"Nottingham"," Jacob","Jacob Nottingham","SEA",641924,2021,-1.30863725930337,-1.55647326661055,-0.418861038152427,3.90602335415331,-1.87414295589699,-0.269432825326042,-1.55366278950275,-0.271034373035196,-2.36994408558737
"O'Neill"," Tyler","Tyler O'Neill","STL",641933,2021,-4.2223883119171,1.03776984100795,1.29977127403688,1.24745825172822,-0.537547814805101,0.841259871560613,0.00247643624011862,-1.23296846038879,-1.22826435811098
"Palacios"," Josh","Josh Palacios","TOR",641943,2021,0.817376006603684,1.037800748876,-0.660401353997716,-0.112586850577949,0.716524506118134,0.659741698456366,-2.06918479079943,-1.77390799491369,-0.302331526234282
"Rogers"," Josh","Josh Rogers","WSH",642028,2021,7.01200576533053,0.636098362584078,1.08423237699123,0.794805456005659,-0.432417633176354,0.449965480208656,-1.30525063421841,0.286111589349827,1.43413549708914
"Sisco"," Chance","Chance Sisco","BAL",642082,2021,2.41206468787598,-0.27597459455006,-2.22950207234452,0.0323367641179222,-0.0540543732744628,-0.000277459994273144,-0.481326401058797,-0.231436268660171,0.0842681350793893
"Smith"," Dominic","Dominic Smith","NYM",642086,2021,-2.06456922870823,-0.62397973660452,-0.293862861736841,-0.307246343213762,0.940287574466739,0.0162103123853491,-1.14269590699684,0.191371660850865,-0.000574990697838354
"Smith"," Riley","Riley Smith","ARI",642092,2021,5.50463265196757,0.856288039171236,-0.88768573916411,1.78577584825333,0.123163710659566,0.95605663065323,-1.09786928583778,1.27627205873323,-0.517817602143815
"Tellez"," Rowdy","Rowdy Tellez","MIL",642133,2021,-2.17985232444908,-1.90480209426247,0.652452866448409,-0.302990481409408,-0.352191599765982,0.184385079178688,-0.759250836608907,0.82979999612171,-0.0340164470890571
"Valaika"," Pat","Pat Valaika","BAL",642162,2021,-0.511978459406415,-0.0458084789039845,-1.11697796740401,1.60505357557235,0.897892560006983,0.13627826143083,0.0945799986932286,0.652821904640011,-0.243562712247405
"VanMeter"," Josh","Josh VanMeter","ARI",642165,2021,-1.47591809110265,0.205406793338924,-0.7153037298172,0.407080375868855,-0.198379984864606,0.0584603313985402,-0.61349222548078,1.41647004678032,0.614429588835157
"Wade"," Tyler","Tyler Wade","NYY",642180,2021,0.346834610363443,7.12914520277142,0.919012558735874,-1.90670621074631,-0.58983759887828,-2.53990437137204,2.05076441111666,-0.057430286337813,0.382568520886779
"White"," Eli","Eli White","TEX",642201,2021,-0.177211911226404,2.81560379222704,-0.728953726298444,1.07356149295308,-0.94152534058088,0.265460665402945,-0.69793877291813,-0.123539474631484,0.0867708777336498
"Widener"," Taylor","Taylor Widener","ARI",642203,2021,8.27091598266068,-1.26800746424182,1.08343875373957,-2.30813993949,-2.14765701471897,0.361665416979326,0.650508549421481,0.170058017282085,0.225305557644138
"Williams"," Justin","Justin Williams","STL",642211,2021,-1.00699903355046,-0.569606120228013,-0.264696050013358,-0.408925371316279,0.0656024230630712,1.22210109215528,0.592173046963596,-0.103890164935366,0.837872283423092
"Wong"," Kean","Kean Wong","LAA",642221,2021,2.7586301205607,1.21374159918683,1.04202519560329,0.608685864493142,1.44370944876392,1.34293258516098,-0.0377298533654304,-0.183588245948393,-0.113332043809221
"Mejia"," Francisco","Francisco Mejia","TB",642336,2021,-0.824151337344266,0.0846457536842431,-0.762248326006977,0.464296435802565,0.675406757910098,0.697009455761923,-1.04704687864747,-0.874149388245023,-0.484290248588023
"Siri"," Jose","Jose Siri","HOU",642350,2021,-3.97755341993229,3.5138627153791,2.21122736945868,1.37149053801387,-1.50585242001396,0.374573141343906,0.957683956420035,-2.02738591959497,-2.58710390812439
"Sierra"," Magneuris","Magneuris Sierra","MIA",642423,2021,1.27300915762799,4.34004078554409,0.949306120915229,-1.51405303047443,0.87199483560991,0.0240305399711685,-0.27829441196499,0.676715409718257,0.966676235312808
"Peralta"," Freddy","Freddy Peralta","MIL",642547,2021,5.70219592984877,-0.989105453795458,-0.831842083940684,-2.57253587660004,-0.331004329289761,1.10804273535235,1.31725197806467,-0.20408994029897,-0.636906803883021
"Rosario"," Amed","Amed Rosario","CLE",642708,2021,-1.63263240364693,1.70106002953694,-0.00381760480961885,-1.77477847366238,0.692602286262303,0.806229570307454,-0.768242107312586,0.396538861870596,-0.170301368136203
"Adames"," Willy","Willy Adames","MIL",642715,2021,-2.86268439579372,-0.0945972874821213,0.304497472528316,0.62680795754184,-0.255057556812985,1.0910965205591,0.141657419788049,0.381195254674565,0.00817011202661318
"Gutierrez"," Kelvin","Kelvin Gutierrez","BAL",642721,2021,0.126439748592488,0.718169351668976,-1.13911794384637,-1.09945495340702,-0.199035146905191,1.55395745326271,0.272013409323057,-0.559642019896957,0.194527818257327
"Alcantara"," Sergio","Sergio Alcantara","CHC",642727,2021,-0.471016287097358,0.53788214437945,-0.601243708446167,-0.232562253310513,0.918324768342847,0.696495812308264,-0.0735814607867626,0.152845033985449,0.873177365143283
"Estrada"," Thairo","Thairo Estrada","SF",642731,2021,-1.86436323291646,0.743087264459003,0.574895435759047,-0.0708117794585602,-0.945860127648862,1.5004451599616,0.373313098729792,-0.927630311887008,-0.192525067727914
"Leyba"," Domingo","Domingo Leyba","BAL",642736,2021,1.79817241602206,-0.0414789179880028,-2.47715821048137,0.739257009397804,-0.859128606049293,0.059158889743313,-0.769869769593377,-0.182316722343016,0.527719858920219
"Wynns"," Austin","Austin Wynns","BAL",642851,2021,1.64911079628741,-0.925742315969836,-0.542628510281757,-0.179631897089858,0.0433544004629027,-0.604390177912437,1.11692695854055,-0.398850914264413,-0.170867684456619
"Benintendi"," Andrew","Andrew Benintendi","KC",643217,2021,-2.16585582233472,0.710789486820567,0.24218859271123,0.704300722331513,0.742171264629046,0.794209757351348,0.428711298386459,0.49590035737574,-0.860315120395292
"Cooper"," Garrett","Garrett Cooper","MIA",643265,2021,-2.87202976601481,-1.53880661669351,0.276305568116063,-1.10117836849499,0.541029705941221,-0.381533913376041,0.448220483969523,-0.498559137217876,0.207907521690072
"Craig"," Will","Will Craig","PIT",643269,2021,1.59173666522134,-0.361998849298142,-0.923165993284807,-0.995472948619266,-0.478355201615945,0.827271443986949,0.101010113056503,0.282554008906573,0.205302543066753
"Dubon"," Mauricio","Mauricio Dubon","SF",643289,2021,-1.20864008784529,0.807581653243145,0.141111099855454,-0.367960253656967,-0.264030332636947,0.0657082280694703,-0.974684228193775,0.627065517405595,-0.397766449301527
"Jansen"," Danny","Danny Jansen","TOR",643376,2021,-1.38382150826651,-0.529426540192922,0.377712322358841,1.86943582590385,-0.156054289761704,1.33082632256607,0.928356978230625,-1.180109088668,0.554772395684204
"Kemp"," Tony","Tony Kemp","OAK",643393,2021,-1.29687872017548,0.556256029708949,-0.466469031362842,0.59174061465889,1.79464221781797,-1.13722568942756,-0.158193181274572,0.495699631788583,1.22674068778613
"Kiner-Falefa"," Isiah","Isiah Kiner-Falefa","TEX",643396,2021,-0.488752840503615,2.15198423386864,0.272970124377749,-1.7124636744238,0.849594984858451,0.0755840644043145,-0.770498546894449,-0.161086945460007,-0.389198884744096
"Long Jr."," Shed","Shed Long Jr.","SEA",643418,2021,0.435724158185416,0.0498165687413405,0.87805045883889,-1.63794148443309,-0.0386799893825087,1.22728076853174,1.14522501501362,-0.331799917741796,0.824879119274628
"McNeil"," Jeff","Jeff McNeil","NYM",643446,2021,-1.137640801343,0.420169053879693,-0.86630456040093,-0.800578012949401,0.503042056746988,-0.463293481665583,-1.52941436468802,-0.0906652497044748,-0.054993912075672
"Schwindel"," Frank","Frank Schwindel","CHC",643524,2021,-2.78096574050177,-1.02785782910147,1.09781796833279,-0.237852639044818,0.464102991664913,0.379335207541218,0.445811995797799,0.321124252271672,-0.105091554567539
"Tauchman"," Mike","Mike Tauchman","SF",643565,2021,0.289240955617795,1.31114243258567,0.0765670469487116,0.514349752234671,0.880838265379014,-0.093190036373414,1.42791124030695,0.0985296211136599,0.89169159503509
"Chang"," Yu","Yu Chang","CLE",644374,2021,-1.76848753655998,-0.0643696130411504,-0.501585857476789,0.941379140237534,0.350342507929902,1.09156789943369,-0.603651335137673,0.32893264868145,-1.19605657433844
"Tromp"," Chadwick","Chadwick Tromp","SF",644433,2021,0.0546349194675655,-0.471747163489437,-1.59541546817487,0.454244179666605,-0.878792418932901,0.787729402483205,-0.85431489204624,-0.134603018535659,-1.63605215079479
"Alcantara"," Sandy","Sandy Alcantara","MIA",645261,2021,6.55071086810937,-0.357626384734322,0.784820988622277,0.337700856249082,-0.631099919880509,0.448378518589481,0.271283807936526,-0.597405406818298,0.806846303310201
"Albies"," Ozzie","Ozzie Albies","ATL",645277,2021,-3.20704749336443,1.53610779495176,1.17350860739206,0.815407275794321,-0.11748956236774,0.465889967207515,-0.987216075960242,1.42039545578691,-0.227266857739117
"Robles"," Victor","Victor Robles","WSH",645302,2021,0.113295655448955,2.1354291367145,-0.269563390522542,1.38948526932727,0.424874241940081,-0.659790854103781,-0.780028620451339,-1.66014672128798,1.32520054758472
"Ford"," Mike","Mike Ford","NYY",645801,2021,-0.421196035810622,-2.88194987259084,-0.756024177396797,1.4413507656739,-1.88992736410725,-0.233482296501101,1.8831433197699,-0.0831777360301252,0.184933260299486
"Devers"," Rafael","Rafael Devers","BOS",646240,2021,-4.09189437307585,-1.06491554057445,2.17669180987751,-0.805317037290575,-0.82682208149105,0.671753318130634,-1.0204711899338,0.43577786002855,0.300236029036641
"Naylor"," Josh","Josh Naylor","CLE",647304,2021,-0.571598999517611,-0.330583308380522,-0.639849676177782,-0.700086579031923,-0.52416305909073,1.52532430947762,0.558378958993273,-0.576074183099968,-0.147178764876558
"Toro"," Abraham","Abraham Toro","SEA",647351,2021,-1.52441791141978,1.12179544329745,-0.333967323589741,0.44249560835122,-0.381323970584324,0.521429015973657,-0.851003605477948,-0.16964695017144,-0.458244527825023
"Diaz"," Aledmys","Aledmys Diaz","HOU",649557,2021,-1.73773231194755,-0.462419226943468,-0.133101471189624,-0.676692555131335,0.295210282692579,-0.0175615799000943,-0.782545906836089,-0.903931227043431,-0.397171336140128
"Urias"," Luis","Luis Urias","MIL",649966,2021,-2.1555303554692,-0.68196385517473,0.715628017056043,-0.0540152137493697,-0.469809460634039,0.42616188472727,-0.342893473311072,-0.0418240690358412,0.699770909165801
"Diaz"," Lewin","Lewin Diaz","MIA",650331,2021,-1.23328484172865,-1.41422772031587,0.256457062333508,1.51301076292325,-0.466564011345379,1.11911804872385,0.342439824726634,1.27074850582036,-0.33592057809579
"Arraez"," Luis","Luis Arraez","MIN",650333,2021,-1.45072137612807,0.287215325216713,-1.17499055142799,-0.913486676670732,1.92231677522901,1.03433292978604,-0.653690174823949,0.277338959191607,0.396262381821297
"Jimenez"," Eloy","Eloy Jimenez","CWS",650391,2021,-1.81953360972169,-0.747330508141722,0.182674641400216,-1.21513536585334,-0.70019991274059,1.7061531940357,-0.246985038522836,-0.718974878222146,-0.814490705445815
"Torres"," Gleyber","Gleyber Torres","NYY",650402,2021,-1.66240579050141,0.818865004319823,0.572013859366791,-0.786018628458572,0.676391990904456,-0.396318106778022,0.0344698034321987,1.02343413208985,1.05776490429314
"Castro"," Willi","Willi Castro","DET",650489,2021,-0.224404814229251,2.22493715788872,0.256570240586393,-0.288005512237884,0.484160893175834,0.83225600542389,-0.654877198409032,-0.532059964914514,-0.353896669074818
"Diaz"," Yandy","Yandy Diaz","TB",650490,2021,-1.64578944840651,-1.16660584037407,0.228107740511124,-1.69840516588723,-0.338180331060045,-0.343790849252047,-0.583411581392277,0.753437153844179,0.959899684195747
"De La Cruz"," Bryan","Bryan De La Cruz","MIA",650559,2021,-2.28984532559611,-0.0909641008032469,-0.467863255232083,-1.23875482256861,0.989024091617249,0.720747243248701,-0.595954402497823,0.0394396912621334,0.705308704924056
"Rengifo"," Luis","Luis Rengifo","LAA",650859,2021,0.596461930156559,0.935373269575727,0.0912276073610224,0.311150121003438,-0.309862177803234,1.52384425095947,-0.729375869769704,-0.505412671122186,-0.230608085917737
"Pozo"," Yohel","Yohel Pozo","TEX",650968,2021,-0.169020765084601,-0.691082638136412,-1.2423932000479,-0.363238270007653,1.41796653777669,1.70325051592965,0.800153632152458,0.15846444511122,-0.865962423456168
"Adams"," Riley","Riley Adams","WSH",656180,2021,-1.20428512863862,-0.543596610166574,-1.16252567388041,0.651721643085587,-0.722103014601337,0.459804164654277,0.0777829716407044,-2.66614653277024,0.390032192348868
"Allen"," Greg","Greg Allen","NYY",656185,2021,-2.35613793692581,4.44300548088586,-0.74930906927762,2.21554356265143,0.962471770177065,-4.08323335748219,-1.29104279360589,-3.54559981675524,-1.19759411587288
