last_name,first_name,name,team,player_id,year,PC1,PC2,PC3,PC4,PC5,cluster
Dalbec, Bobby,Bobby Dalbec,BOS,666915,2021,-2.176412037,-2.342037007,-0.54098782,-1.764989267,-1.065215243,2
Oliva, Jared,Jared Oliva,PIT,666931,2021,2.056221318,0.877823079,4.076749097,0.303504622,-0.513548395,5
Garcia, Adolis,Adolis Garcia,TEX,666969,2021,-2.429819697,-0.633186937,1.072067514,-1.75689897,-1.497907676,2
Gurriel Jr., Lourdes,Lourdes Gurriel Jr.,TOR,666971,2021,-2.480841638,0.768537578,-1.126459118,-1.188038066,-0.357816225,3
Rooker Jr., Brent,Brent Rooker Jr.,MIN,667670,2021,-1.056190721,-1.983287005,-0.388793145,-0.073524116,1.085420619,4
Arozarena, Randy,Randy Arozarena,TB,668227,2021,-2.566098866,-0.081903816,1.552717828,-1.789793772,-1.54893367,2
Barrera, Tres,Tres Barrera,WSH,668663,2021,-0.522461712,0.865491025,-0.919842705,1.311615992,1.298981258,3
Rogers, Jake,Jake Rogers,DET,668670,2021,-0.573868269,-3.031437951,0.066773245,1.012294988,1.673775222,4
Gallen, Zac,Zac Gallen,ARI,668678,2021,4.518747503,0.084449008,-0.617943759,-1.57743139,1.4469056,6
Henry, Payton,Payton Henry,MIA,668721,2021,-0.377807409,-0.323457165,-1.568702381,-0.187773527,1.683936328,4
Baddoo, Akil,Akil Baddoo,DET,668731,2021,-2.324777006,-0.148617506,1.773004879,-1.163356151,-0.503668594,2
Knizner, Andrew,Andrew Knizner,STL,668800,2021,0.25961862,0.683655938,-0.820176815,1.07233977,-0.07762802,3
Reynolds, Bryan,Bryan Reynolds,PIT,668804,2021,-3.974940718,0.132494294,-0.526897759,-1.248319676,-0.308567052,2
Kranick, Max,Max Kranick,PIT,668820,2021,8.532147935,3.1239334,-1.274934035,-1.442335419,-2.223324229,6
Rojas, Josh,Josh Rojas,ARI,668942,2021,-2.190567643,1.435176329,0.035988667,-1.21833817,0.301257471,3
Marsh, Brandon,Brandon Marsh,LAA,669016,2021,-1.54089,-0.606423254,1.002242895,-1.974518357,2.273685909,4
Wilson, Bryse,Bryse Wilson,PIT,669060,2021,6.185288029,1.164380461,-0.814160547,-0.396924954,-0.409478133,6
Campusano, Luis,Luis Campusano,SD,669134,2021,2.018667877,-1.581257526,-0.513861414,1.678126683,-0.343499399,4
Burnes, Corbin,Corbin Burnes,MIL,669203,2021,4.416359595,2.670469815,-1.38496355,-0.893618922,0.917681738,6
Murphy, Sean,Sean Murphy,OAK,669221,2021,-1.876661052,-0.498436703,-1.268059506,-0.343269768,-1.036715252,3
Senzel, Nick,Nick Senzel,CIN,669222,2021,-1.852709811,1.690403595,1.430301704,0.313630502,0.986101073,2
Edman, Tommy,Tommy Edman,STL,669242,2021,-2.789883896,2.71638256,2.096953111,-0.75351631,-1.029756843,2
Solak, Nick,Nick Solak,TEX,669256,2021,-1.19349081,1.371998792,0.740118767,-0.825670674,-0.901777266,3
Smith, Will,Will Smith,LAD,669257,2021,-3.673705553,-0.336671733,-0.605288887,0.110885385,-0.415943836,2
Johnson, Daniel,Daniel Johnson,CLE,669288,2021,0.109037106,-2.88109628,0.89044488,0.680936851,0.680817748,4
Espinal, Santiago,Santiago Espinal,TOR,669289,2021,-1.221596234,2.233180541,0.75963217,1.70594399,1.495754492,3
Hiura, Keston,Keston Hiura,MIL,669374,2021,0.533975737,-3.609341698,0.943684134,-0.408145064,-0.263934636,4
Burger, Jake,Jake Burger,CWS,669394,2021,-0.829975051,-1.593253258,-0.601667176,-1.507793713,1.831235473,4
Rogers, Trevor,Trevor Rogers,MIA,669432,2021,7.443510387,-0.702620097,-0.660868294,-1.972439399,-0.627181947,6
Long, Sammy,Sammy Long,SF,669674,2021,4.918011284,1.520144128,-0.327279863,-0.206229635,1.709303863,6
Hays, Austin,Austin Hays,BAL,669720,2021,-1.515798285,0.557436245,-0.110118786,-0.435392188,-0.546043119,2
White, Mitch,Mitch White,LAD,669952,2021,7.520050033,-2.280988889,0.151987483,-1.933102367,-2.631238855,6
Lopez, Nicky,Nicky Lopez,KC,670032,2021,-1.33978301,3.594319517,1.439617386,-1.023505533,-0.054958685,2
Raley, Luke,Luke Raley,LAD,670042,2021,1.133199618,-1.857223294,0.376675172,-0.927824334,0.516232807,4
Heath, Nick,Nick Heath,ARI,670084,2021,1.125105913,-0.347317927,2.07792963,1.12252765,1.048555818,2
Short, Zack,Zack Short,DET,670097,2021,-0.82085976,-1.723157737,0.46322868,2.118761669,-1.073227422,4
Rojas, Jose,Jose Rojas,LAA,670351,2021,-0.823948221,-1.011462266,0.331071749,0.916472265,0.217240238,3
Young, Andrew,Andrew Young,ARI,670370,2021,-1.101462058,-3.386441005,-0.236967993,-1.842506011,0.975171979,4
Alvarez, Yordan,Yordan Alvarez,HOU,670541,2021,-3.658354329,-0.173966421,-1.505982822,-1.453554013,-0.914879111,2
Paredes, Isaac,Isaac Paredes,DET,670623,2021,-1.494729744,0.8774479,-0.932598534,3.340884534,0.271752134,3
Brosseau, Mike,Mike Brosseau,TB,670712,2021,-1.022372533,-0.856143346,0.275934354,1.155391262,-0.452383122,3
Walls, Taylor,Taylor Walls,TB,670764,2021,-0.179652314,0.645069625,1.373725771,-0.204779919,1.896157773,2
Gonzalez, Luis,Luis Gonzalez,CWS,670768,2021,-2.079578576,-0.840759495,-0.913062303,0.160168517,2.223058903,3
Friedl Jr., TJ,TJ Friedl Jr.,CIN,670770,2021,-1.657873446,-0.204892866,-0.619450493,3.510017292,-0.921291154,3
Oviedo, Johan,Johan Oviedo,STL,670912,2021,4.593200916,1.770872415,-0.963214001,-2.615868527,-0.493162322,6
Garcia, Luis,Luis Garcia,WSH,671277,2021,-0.113328068,1.289886071,-0.484133763,-0.219179611,0.602402574,3
Kelenic, Jarred,Jarred Kelenic,SEA,672284,2021,-1.357167345,-0.094394093,0.485160782,-0.52138365,-0.950743845,2
Kirk, Alejandro,Alejandro Kirk,TOR,672386,2021,-1.972152753,0.483025683,-1.630265696,0.36948785,-0.020338636,3
Perdomo, Geraldo,Geraldo Perdomo,ARI,672695,2021,-0.621357289,-0.757663253,-0.481881623,1.021936515,1.560673786,3
Devers, Jose,Jose Devers,MIA,672701,2021,-0.80081856,1.480367967,-0.167775947,1.988251505,0.938249017,3
Marcano, Tucupita,Tucupita Marcano,SD,672779,2021,0.809719382,2.897056412,0.285775151,0.158363011,0.877504603,3
Robert, Luis,Luis Robert,CWS,673357,2021,-3.111524541,-0.503521376,0.278778579,-0.714968975,0.561879361,2
Akiyama, Shogo,Shogo Akiyama,CIN,673451,2021,0.244216066,1.7238562,0.901930226,0.076933725,0.494060991,2
Kim, Ha-Seong,Ha-Seong Kim,SD,673490,2021,-0.854968293,0.739450278,1.145701699,1.13912521,-0.82351753,2
Miller, Brian,Brian Miller,MIA,675649,2021,0.633142246,2.200344256,-0.572928973,2.884423895,2.595838204,3
Smith, Kevin,Kevin Smith,TOR,675656,2021,0.749097053,-4.141001909,-0.031248227,4.759455941,-2.524004422,4
Clement, Ernie,Ernie Clement,CLE,676391,2021,-0.006100764,1.969888084,0.040325956,1.86587051,1.57706088,3
Barrero, Jose,Jose Barrero,CIN,676480,2021,0.590891223,-1.308630929,1.488498244,1.245365787,-0.777856718,2
Reks, Zach,Zach Reks,LAD,676646,2021,3.467628749,-2.506209477,-0.250492727,-0.008512616,0.509954205,6
Meyers, Jake,Jake Meyers,HOU,676694,2021,-1.006727779,-0.114481669,0.947671304,-0.946619708,1.820748244,2
Trejo, Alan,Alan Trejo,COL,676701,2021,-0.656792834,0.333590474,-0.980118773,0.03469827,1.931079327,4
McCormick, Chas,Chas McCormick,HOU,676801,2021,-2.104307111,-1.717293627,0.375988095,-0.937356399,0.235696916,2
Peacock, Matt,Matt Peacock,ARI,676840,2021,2.702287633,1.581090585,3.35698181,-1.83648222,0.275530044,5
Franco, Wander,Wander Franco,TB,677551,2021,-2.633222891,1.828107241,-0.401649268,0.463592077,0.275659923,3
Weathers, Ryan,Ryan Weathers,SD,677960,2021,3.733204435,1.330192716,-1.544528593,-1.08182186,-0.480477475,6
Gray, Josiah,Josiah Gray,LAD,680686,2021,5.895231643,-1.387942804,-0.18409665,-2.134803028,1.491759139,6
Duran, Jarren,Jarren Duran,BOS,680776,2021,-0.315973402,-0.363322901,1.475490813,-0.581939681,0.71550531,2
Jeffers, Ryan,Ryan Jeffers,MIN,680777,2021,-0.535768705,-1.416379196,-0.86379541,-0.532253195,0.14331162,2
Miller, Owen,Owen Miller,CLE,680911,2021,-0.352627998,0.868786325,0.327915981,-0.780790954,0.065452288,2
Vaughn, Andrew,Andrew Vaughn,CWS,683734,2021,-2.217288027,0.207692897,-1.142426822,-0.982980582,-0.826979751,3
